WKT,Join_Count,TARGET_FID,OPEN_LAND,RESIDENTIA,COMMERCIAL,COMMERC_01,INDUSTRIAL
"MULTIPOLYGON (((271557.6981 2104351.6941,271357.6981 2104351.6941,271257.6981 2104524.8992,271357.6981 2104698.1042,271557.6981 2104698.1042,271657.6981 2104524.8992,271557.6981 2104351.6941)))","1","16",101000.00000000000,224000.00000000000,268300.00000000000,397900.00000000000,237200.00000000000
"MULTIPOLYGON (((274557.6981 2104351.6941,274357.6981 2104351.6941,274257.6981 2104524.8992,274357.6981 2104698.1042,274557.6981 2104698.1042,274657.6981 2104524.8992,274557.6981 2104351.6941)))","3","17",86100.00000000000,180400.00000000000,231766.66666700001,292066.66666699998,182700.00000000000
"MULTIPOLYGON (((277257.6981 2104524.8992,277057.6981 2104524.8992,276957.6981 2104698.1042,277057.6981 2104871.3093,277257.6981 2104871.3093,277357.6981 2104698.1042,277257.6981 2104524.8992)))","1","18",33200.00000000000,73400.00000000000,79500.00000000000,106700.00000000000,74300.00000000000
"MULTIPOLYGON (((280257.6981 2104524.8992,280057.6981 2104524.8992,279957.6981 2104698.1042,280057.6981 2104871.3093,280257.6981 2104871.3093,280357.6981 2104698.1042,280257.6981 2104524.8992)))","1","19",15200.00000000000,38400.00000000000,46500.00000000000,57600.00000000000,43300.00000000000
"MULTIPOLYGON (((283257.6981 2107296.1805,283057.6981 2107296.1805,282957.6981 2107469.3855,283057.6981 2107642.5906,283257.6981 2107642.5906,283357.6981 2107469.3855,283257.6981 2107296.1805)))","1","20",12800.00000000000,33700.00000000000,42000.00000000000,59700.00000000000,36700.00000000000
"MULTIPOLYGON (((280257.6981 2107296.1805,280057.6981 2107296.1805,279957.6981 2107469.3855,280057.6981 2107642.5906,280257.6981 2107642.5906,280357.6981 2107469.3855,280257.6981 2107296.1805)))","5","21",60560.00000000000,107200.00000000000,129980.00000000000,160480.00000000000,108220.00000000000
"MULTIPOLYGON (((277257.6981 2107296.1805,277057.6981 2107296.1805,276957.6981 2107469.3855,277057.6981 2107642.5906,277257.6981 2107642.5906,277357.6981 2107469.3855,277257.6981 2107296.1805)))","1","22",17400.00000000000,44300.00000000000,53700.00000000000,68200.00000000000,51000.00000000000
"MULTIPOLYGON (((274557.6981 2107469.3855,274357.6981 2107469.3855,274257.6981 2107642.5906,274357.6981 2107815.7957,274557.6981 2107815.7957,274657.6981 2107642.5906,274557.6981 2107469.3855)))","2","23",26600.00000000000,63750.00000000000,76350.00000000000,95550.00000000000,65150.00000000000
"MULTIPOLYGON (((271557.6981 2107469.3855,271357.6981 2107469.3855,271257.6981 2107642.5906,271357.6981 2107815.7957,271557.6981 2107815.7957,271657.6981 2107642.5906,271557.6981 2107469.3855)))","3","24",124833.33333300000,208166.66666700001,252400.00000000000,314966.66666699998,214266.66666700001
"MULTIPOLYGON (((271557.6981 2110240.6668,271357.6981 2110240.6668,271257.6981 2110413.8719,271357.6981 2110587.077,271557.6981 2110587.077,271657.6981 2110413.8719,271557.6981 2110240.6668)))","3","25",146066.66666700001,243500.00000000000,279566.66666699998,355933.33333300002,243500.00000000000
"MULTIPOLYGON (((274557.6981 2110240.6668,274357.6981 2110240.6668,274257.6981 2110413.8719,274357.6981 2110587.077,274557.6981 2110587.077,274657.6981 2110413.8719,274557.6981 2110240.6668)))","2","26",112450.00000000000,187450.00000000000,234050.00000000000,284850.00000000000,187450.00000000000
"MULTIPOLYGON (((277257.6981 2110067.4617,277057.6981 2110067.4617,276957.6981 2110240.6668,277057.6981 2110413.8719,277257.6981 2110413.8719,277357.6981 2110240.6668,277257.6981 2110067.4617)))","4","27",27325.00000000000,60850.00000000000,78050.00000000000,104700.00000000000,68400.00000000000
"MULTIPOLYGON (((280257.6981 2110067.4617,280057.6981 2110067.4617,279957.6981 2110240.6668,280057.6981 2110413.8719,280257.6981 2110413.8719,280357.6981 2110240.6668,280257.6981 2110067.4617)))","2","28",40550.00000000000,79250.00000000000,99300.00000000000,146750.00000000000,90950.00000000000
"MULTIPOLYGON (((280257.6981 2113185.1532,280057.6981 2113185.1532,279957.6981 2113358.3583,280057.6981 2113531.5634,280257.6981 2113531.5634,280357.6981 2113358.3583,280257.6981 2113185.1532)))","3","29",54733.33333330000,99566.66666670000,121600.00000000000,155100.00000000000,99566.66666670000
"MULTIPOLYGON (((277257.6981 2113185.1532,277057.6981 2113185.1532,276957.6981 2113358.3583,277057.6981 2113531.5634,277257.6981 2113531.5634,277357.6981 2113358.3583,277257.6981 2113185.1532)))","3","30",51433.33333330000,94200.00000000000,107100.00000000000,131066.66666700000,94700.00000000000
"MULTIPOLYGON (((274557.6981 2113011.9481,274357.6981 2113011.9481,274257.6981 2113185.1532,274357.6981 2113358.3583,274557.6981 2113358.3583,274657.6981 2113185.1532,274557.6981 2113011.9481)))","3","31",44366.66666670000,91033.33333330000,107033.33333300000,134700.00000000000,97766.66666670000
"MULTIPOLYGON (((271557.6981 2113011.9481,271357.6981 2113011.9481,271257.6981 2113185.1532,271357.6981 2113358.3583,271557.6981 2113358.3583,271657.6981 2113185.1532,271557.6981 2113011.9481)))","1","32",169700.00000000000,282900.00000000000,311200.00000000000,424200.00000000000,282900.00000000000
"MULTIPOLYGON (((271557.6981 2115783.2294,271357.6981 2115783.2294,271257.6981 2115956.4345,271357.6981 2116129.6396,271557.6981 2116129.6396,271657.6981 2115956.4345,271557.6981 2115783.2294)))","5","33",102580.00000000000,171060.00000000000,211540.00000000000,262440.00000000000,171060.00000000000
"MULTIPOLYGON (((274557.6981 2115783.2294,274357.6981 2115783.2294,274257.6981 2115956.4345,274357.6981 2116129.6396,274557.6981 2116129.6396,274657.6981 2115956.4345,274557.6981 2115783.2294)))","4","34",49900.00000000000,97950.00000000000,119250.00000000000,170975.00000000000,100300.00000000000
"MULTIPOLYGON (((277257.6981 2115956.4345,277057.6981 2115956.4345,276957.6981 2116129.6396,277057.6981 2116302.8447,277257.6981 2116302.8447,277357.6981 2116129.6396,277257.6981 2115956.4345)))","2","35",52350.00000000000,95400.00000000000,119650.00000000000,147550.00000000000,102050.00000000000
"MULTIPOLYGON (((282957.6981 2115783.2294,282757.6981 2115783.2294,282657.6981 2115956.4345,282757.6981 2116129.6396,282957.6981 2116129.6396,283057.6981 2115956.4345,282957.6981 2115783.2294)))","1","36",55000.00000000000,109600.00000000000,131400.00000000000,164400.00000000000,109600.00000000000
"MULTIPOLYGON (((282957.6981 2118900.9209,282757.6981 2118900.9209,282657.6981 2119074.1259,282757.6981 2119247.331,282957.6981 2119247.331,283057.6981 2119074.1259,282957.6981 2118900.9209)))","2","37",51350.00000000000,95900.00000000000,113550.00000000000,142200.00000000000,95900.00000000000
"MULTIPOLYGON (((277257.6981 2118727.7157,277057.6981 2118727.7157,276957.6981 2118900.9209,277057.6981 2119074.1259,277257.6981 2119074.1259,277357.6981 2118900.9209,277257.6981 2118727.7157)))","3","38",30000.00000000000,62733.33333330000,71333.33333330000,96600.00000000000,62733.33333330000
"MULTIPOLYGON (((274557.6981 2118900.9209,274357.6981 2118900.9209,274257.6981 2119074.1259,274357.6981 2119247.331,274557.6981 2119247.331,274657.6981 2119074.1259,274557.6981 2118900.9209)))","3","39",39866.66666670000,85533.33333330000,110400.00000000000,158966.66666700001,88633.33333330000
"MULTIPOLYGON (((271557.6981 2118900.9209,271357.6981 2118900.9209,271257.6981 2119074.1259,271357.6981 2119247.331,271557.6981 2119247.331,271657.6981 2119074.1259,271557.6981 2118900.9209)))","2","40",39250.00000000000,79650.00000000000,92250.00000000000,126550.00000000000,79650.00000000000
"MULTIPOLYGON (((268857.6981 2118727.7157,268657.6981 2118727.7157,268557.6981 2118900.9209,268657.6981 2119074.1259,268857.6981 2119074.1259,268957.6981 2118900.9209,268857.6981 2118727.7157)))","2","41",20900.00000000000,53600.00000000000,69450.00000000000,85100.00000000000,53600.00000000000
"MULTIPOLYGON (((268857.6981 2121498.997,268657.6981 2121498.997,268557.6981 2121672.2022,268657.6981 2121845.4072,268857.6981 2121845.4072,268957.6981 2121672.2022,268857.6981 2121498.997)))","2","42",24500.00000000000,57150.00000000000,71450.00000000000,85700.00000000000,57150.00000000000
"MULTIPOLYGON (((274557.6981 2121672.2022,274357.6981 2121672.2022,274257.6981 2121845.4072,274357.6981 2122018.6123,274557.6981 2122018.6123,274657.6981 2121845.4072,274557.6981 2121672.2022)))","6","43",42400.00000000000,85533.33333330000,111816.66666700000,138033.33333299999,85533.33333330000
"MULTIPOLYGON (((277257.6981 2121498.997,277057.6981 2121498.997,276957.6981 2121672.2022,277057.6981 2121845.4072,277257.6981 2121845.4072,277357.6981 2121672.2022,277257.6981 2121498.997)))","2","44",41800.00000000000,92900.00000000000,117750.00000000000,144950.00000000000,92900.00000000000
"MULTIPOLYGON (((285957.6981 2121672.2022,285757.6981 2121672.2022,285657.6981 2121845.4072,285757.6981 2122018.6123,285957.6981 2122018.6123,286057.6981 2121845.4072,285957.6981 2121672.2022)))","2","45",41200.00000000000,82200.00000000000,102950.00000000000,153250.00000000000,82200.00000000000
"MULTIPOLYGON (((277257.6981 2124616.6885,277057.6981 2124616.6885,276957.6981 2124789.8936,277057.6981 2124963.0987,277257.6981 2124963.0987,277357.6981 2124789.8936,277257.6981 2124616.6885)))","4","46",63350.00000000000,118500.00000000000,153650.00000000000,189025.00000000000,118425.00000000000
"MULTIPOLYGON (((274557.6981 2124443.4834,274357.6981 2124443.4834,274257.6981 2124616.6885,274357.6981 2124789.8936,274557.6981 2124789.8936,274657.6981 2124616.6885,274557.6981 2124443.4834)))","1","47",59900.00000000000,119600.00000000000,149600.00000000000,179500.00000000000,119600.00000000000
"MULTIPOLYGON (((271557.6981 2124443.4834,271357.6981 2124443.4834,271257.6981 2124616.6885,271357.6981 2124789.8936,271557.6981 2124789.8936,271657.6981 2124616.6885,271557.6981 2124443.4834)))","3","48",44266.66666670000,88000.00000000000,105700.00000000000,123266.66666700000,88000.00000000000
"MULTIPOLYGON (((271557.6981 2127214.7647,271357.6981 2127214.7647,271257.6981 2127387.9698,271357.6981 2127561.1749,271557.6981 2127561.1749,271657.6981 2127387.9698,271557.6981 2127214.7647)))","1","49",32400.00000000000,71600.00000000000,89700.00000000000,107600.00000000000,71600.00000000000
"MULTIPOLYGON (((274557.6981 2127214.7647,274357.6981 2127214.7647,274257.6981 2127387.9698,274357.6981 2127561.1749,274557.6981 2127561.1749,274657.6981 2127387.9698,274557.6981 2127214.7647)))","8","50",47012.50000000000,91900.00000000000,134337.50000000000,181525.00000000000,91900.00000000000
"MULTIPOLYGON (((274557.6981 2130332.4562,274357.6981 2130332.4562,274257.6981 2130505.6612,274357.6981 2130678.8664,274557.6981 2130678.8664,274657.6981 2130505.6612,274557.6981 2130332.4562)))","3","51",43166.66666670000,95566.66666670000,133500.00000000000,169233.33333299999,95600.00000000000
"MULTIPOLYGON (((268857.6981 2130159.2511,268657.6981 2130159.2511,268557.6981 2130332.4562,268657.6981 2130505.6612,268857.6981 2130505.6612,268957.6981 2130332.4562,268857.6981 2130159.2511)))","1","52",11700.00000000000,30500.00000000000,44900.00000000000,47700.00000000000,30500.00000000000
"MULTIPOLYGON (((276057.6981 2130852.0714,275857.6981 2130852.0714,275757.6981 2131025.2765,275857.6981 2131198.4816,276057.6981 2131198.4816,276157.6981 2131025.2765,276057.6981 2130852.0714)))","1","53",39400.00000000000,87400.00000000000,115700.00000000000,144100.00000000000,89800.00000000000
"MULTIPOLYGON (((274557.6981 2131025.2765,274357.6981 2131025.2765,274257.6981 2131198.4816,274357.6981 2131371.6867,274557.6981 2131371.6867,274657.6981 2131198.4816,274557.6981 2131025.2765)))","2","54",28200.00000000000,43550.00000000000,54050.00000000000,72700.00000000000,43550.00000000000
"MULTIPOLYGON (((268857.6981 2130852.0714,268657.6981 2130852.0714,268557.6981 2131025.2765,268657.6981 2131198.4816,268857.6981 2131198.4816,268957.6981 2131025.2765,268857.6981 2130852.0714)))","1","55",11700.00000000000,30500.00000000000,44900.00000000000,47700.00000000000,30500.00000000000
"MULTIPOLYGON (((267357.6981 2131025.2765,267157.6981 2131025.2765,267057.6981 2131198.4816,267157.6981 2131371.6867,267357.6981 2131371.6867,267457.6981 2131198.4816,267357.6981 2131025.2765)))","1","56",11700.00000000000,30500.00000000000,44900.00000000000,47700.00000000000,30500.00000000000
"MULTIPOLYGON (((267357.6981 2129639.6359,267157.6981 2129639.6359,267057.6981 2129812.841,267157.6981 2129986.046,267357.6981 2129986.046,267457.6981 2129812.841,267357.6981 2129639.6359)))","1","57",11700.00000000000,30500.00000000000,44900.00000000000,47700.00000000000,30500.00000000000
"MULTIPOLYGON (((268857.6981 2129466.4308,268657.6981 2129466.4308,268557.6981 2129639.6359,268657.6981 2129812.841,268857.6981 2129812.841,268957.6981 2129639.6359,268857.6981 2129466.4308)))","1","58",11700.00000000000,30500.00000000000,44900.00000000000,47700.00000000000,30500.00000000000
"MULTIPOLYGON (((274557.6981 2129639.6359,274357.6981 2129639.6359,274257.6981 2129812.841,274357.6981 2129986.046,274557.6981 2129986.046,274657.6981 2129812.841,274557.6981 2129639.6359)))","1","59",42000.00000000000,92800.00000000000,142800.00000000000,193400.00000000000,92900.00000000000
"MULTIPOLYGON (((276057.6981 2129466.4308,275857.6981 2129466.4308,275757.6981 2129639.6359,275857.6981 2129812.841,276057.6981 2129812.841,276157.6981 2129639.6359,276057.6981 2129466.4308)))","2","60",36050.00000000000,84500.00000000000,112500.00000000000,140600.00000000000,84950.00000000000
"MULTIPOLYGON (((276057.6981 2128080.7901,275857.6981 2128080.7901,275757.6981 2128253.9952,275857.6981 2128427.2003,276057.6981 2128427.2003,276157.6981 2128253.9952,276057.6981 2128080.7901)))","1","61",41200.00000000000,91200.00000000000,144700.00000000000,198200.00000000000,91200.00000000000
"MULTIPOLYGON (((274557.6981 2127907.5851,274357.6981 2127907.5851,274257.6981 2128080.7901,274357.6981 2128253.9952,274557.6981 2128253.9952,274657.6981 2128080.7901,274557.6981 2127907.5851)))","4","62",46150.00000000000,93350.00000000000,137350.00000000000,180850.00000000000,93350.00000000000
"MULTIPOLYGON (((273057.6981 2128080.7901,272857.6981 2128080.7901,272757.6981 2128253.9952,272857.6981 2128427.2003,273057.6981 2128427.2003,273157.6981 2128253.9952,273057.6981 2128080.7901)))","4","63",34600.00000000000,78450.00000000000,100075.00000000000,135525.00000000000,78450.00000000000
"MULTIPOLYGON (((271557.6981 2127907.5851,271357.6981 2127907.5851,271257.6981 2128080.7901,271357.6981 2128253.9952,271557.6981 2128253.9952,271657.6981 2128080.7901,271557.6981 2127907.5851)))","3","64",44633.33333330000,88900.00000000000,116633.33333300000,144366.66666700001,88900.00000000000
"MULTIPOLYGON (((267357.6981 2127907.5851,267157.6981 2127907.5851,267057.6981 2128080.7901,267157.6981 2128253.9952,267357.6981 2128253.9952,267457.6981 2128080.7901,267357.6981 2127907.5851)))","1","65",12400.00000000000,31900.00000000000,40000.00000000000,48100.00000000000,31900.00000000000
"MULTIPOLYGON (((267357.6981 2126521.9444,267157.6981 2126521.9444,267057.6981 2126695.1495,267157.6981 2126868.3546,267357.6981 2126868.3546,267457.6981 2126695.1495,267357.6981 2126521.9444)))","1","66",11700.00000000000,30500.00000000000,44900.00000000000,47700.00000000000,30500.00000000000
"MULTIPOLYGON (((271557.6981 2126521.9444,271357.6981 2126521.9444,271257.6981 2126695.1495,271357.6981 2126868.3546,271557.6981 2126868.3546,271657.6981 2126695.1495,271557.6981 2126521.9444)))","1","67",42200.00000000000,84000.00000000000,99400.00000000000,114500.00000000000,84000.00000000000
"MULTIPOLYGON (((273057.6981 2126695.1495,272857.6981 2126695.1495,272757.6981 2126868.3546,272857.6981 2127041.5597,273057.6981 2127041.5597,273157.6981 2126868.3546,273057.6981 2126695.1495)))","2","68",41400.00000000000,91850.00000000000,128800.00000000000,166100.00000000000,91850.00000000000
"MULTIPOLYGON (((274557.6981 2126521.9444,274357.6981 2126521.9444,274257.6981 2126695.1495,274357.6981 2126868.3546,274557.6981 2126868.3546,274657.6981 2126695.1495,274557.6981 2126521.9444)))","8","69",44662.50000000000,89562.50000000000,132200.00000000000,168687.50000000000,89987.50000000000
"MULTIPOLYGON (((276057.6981 2126695.1495,275857.6981 2126695.1495,275757.6981 2126868.3546,275857.6981 2127041.5597,276057.6981 2127041.5597,276157.6981 2126868.3546,276057.6981 2126695.1495)))","2","70",52100.00000000000,110100.00000000000,140150.00000000000,169700.00000000000,110100.00000000000
"MULTIPOLYGON (((277257.6981 2125309.5089,277057.6981 2125309.5089,276957.6981 2125482.7139,277057.6981 2125655.919,277257.6981 2125655.919,277357.6981 2125482.7139,277257.6981 2125309.5089)))","2","71",54000.00000000000,88700.00000000000,90200.00000000000,134750.00000000000,68000.00000000000
"MULTIPOLYGON (((275757.6981 2125136.3038,275557.6981 2125136.3038,275457.6981 2125309.5089,275557.6981 2125482.7139,275757.6981 2125482.7139,275857.6981 2125309.5089,275757.6981 2125136.3038)))","2","72",68550.00000000000,123950.00000000000,177700.00000000000,228150.00000000000,123950.00000000000
"MULTIPOLYGON (((274557.6981 2125136.3038,274357.6981 2125136.3038,274257.6981 2125309.5089,274357.6981 2125482.7139,274557.6981 2125482.7139,274657.6981 2125309.5089,274557.6981 2125136.3038)))","3","73",55700.00000000000,111200.00000000000,143900.00000000000,183133.33333299999,111200.00000000000
"MULTIPOLYGON (((273057.6981 2125309.5089,272857.6981 2125309.5089,272757.6981 2125482.7139,272857.6981 2125655.919,273057.6981 2125655.919,273157.6981 2125482.7139,273057.6981 2125309.5089)))","1","74",48900.00000000000,97500.00000000000,129200.00000000000,161100.00000000000,97500.00000000000
"MULTIPOLYGON (((271557.6981 2125136.3038,271357.6981 2125136.3038,271257.6981 2125309.5089,271357.6981 2125482.7139,271557.6981 2125482.7139,271657.6981 2125309.5089,271557.6981 2125136.3038)))","1","75",42200.00000000000,84000.00000000000,99400.00000000000,114500.00000000000,84000.00000000000
"MULTIPOLYGON (((270357.6981 2125136.3038,270157.6981 2125136.3038,270057.6981 2125309.5089,270157.6981 2125482.7139,270357.6981 2125482.7139,270457.6981 2125309.5089,270357.6981 2125136.3038)))","1","76",35500.00000000000,78800.00000000000,105300.00000000000,131300.00000000000,78800.00000000000
"MULTIPOLYGON (((267357.6981 2125136.3038,267157.6981 2125136.3038,267057.6981 2125309.5089,267157.6981 2125482.7139,267357.6981 2125482.7139,267457.6981 2125309.5089,267357.6981 2125136.3038)))","1","77",11700.00000000000,30500.00000000000,44900.00000000000,47700.00000000000,30500.00000000000
"MULTIPOLYGON (((267357.6981 2123750.6631,267157.6981 2123750.6631,267057.6981 2123923.8682,267157.6981 2124097.0733,267357.6981 2124097.0733,267457.6981 2123923.8682,267357.6981 2123750.6631)))","1","78",11700.00000000000,30500.00000000000,44900.00000000000,47700.00000000000,30500.00000000000
"MULTIPOLYGON (((268857.6981 2123923.8682,268657.6981 2123923.8682,268557.6981 2124097.0733,268657.6981 2124270.2784,268857.6981 2124270.2784,268957.6981 2124097.0733,268857.6981 2123923.8682)))","3","79",20300.00000000000,48200.00000000000,61800.00000000000,75366.66666670000,48200.00000000000
"MULTIPOLYGON (((270357.6981 2123750.6631,270157.6981 2123750.6631,270057.6981 2123923.8682,270157.6981 2124097.0733,270357.6981 2124097.0733,270457.6981 2123923.8682,270357.6981 2123750.6631)))","2","80",37800.00000000000,72250.00000000000,87900.00000000000,103400.00000000000,72250.00000000000
"MULTIPOLYGON (((271557.6981 2123750.6631,271357.6981 2123750.6631,271257.6981 2123923.8682,271357.6981 2124097.0733,271557.6981 2124097.0733,271657.6981 2123923.8682,271557.6981 2123750.6631)))","3","81",43500.00000000000,78700.00000000000,94566.66666670000,110566.66666700000,78700.00000000000
"MULTIPOLYGON (((273057.6981 2123923.8682,272857.6981 2123923.8682,272757.6981 2124097.0733,272857.6981 2124270.2784,273057.6981 2124270.2784,273157.6981 2124097.0733,273057.6981 2123923.8682)))","1","82",51000.00000000000,101800.00000000000,111000.00000000000,167700.00000000000,101800.00000000000
"MULTIPOLYGON (((274557.6981 2123750.6631,274357.6981 2123750.6631,274257.6981 2123923.8682,274357.6981 2124097.0733,274557.6981 2124097.0733,274657.6981 2123923.8682,274557.6981 2123750.6631)))","2","83",47850.00000000000,100450.00000000000,128650.00000000000,157100.00000000000,100450.00000000000
"MULTIPOLYGON (((275757.6981 2123750.6631,275557.6981 2123750.6631,275457.6981 2123923.8682,275557.6981 2124097.0733,275757.6981 2124097.0733,275857.6981 2123923.8682,275757.6981 2123750.6631)))","1","84",56700.00000000000,113900.00000000000,128500.00000000000,143200.00000000000,113900.00000000000
"MULTIPOLYGON (((277257.6981 2123923.8682,277057.6981 2123923.8682,276957.6981 2124097.0733,277057.6981 2124270.2784,277257.6981 2124270.2784,277357.6981 2124097.0733,277257.6981 2123923.8682)))","2","85",43200.00000000000,90750.00000000000,113450.00000000000,136850.00000000000,90750.00000000000
"MULTIPOLYGON (((284457.6981 2122191.8174,284257.6981 2122191.8174,284157.6981 2122365.0225,284257.6981 2122538.2276,284457.6981 2122538.2276,284557.6981 2122365.0225,284457.6981 2122191.8174)))","3","86",53433.33333330000,99000.00000000000,116566.66666700000,163266.66666700001,99000.00000000000
"MULTIPOLYGON (((277257.6981 2122191.8174,277057.6981 2122191.8174,276957.6981 2122365.0225,277057.6981 2122538.2276,277257.6981 2122538.2276,277357.6981 2122365.0225,277257.6981 2122191.8174)))","1","87",33800.00000000000,75400.00000000000,94100.00000000000,117600.00000000000,75400.00000000000
"MULTIPOLYGON (((275757.6981 2122365.0225,275557.6981 2122365.0225,275457.6981 2122538.2276,275557.6981 2122711.4326,275757.6981 2122711.4326,275857.6981 2122538.2276,275757.6981 2122365.0225)))","3","88",30300.00000000000,69600.00000000000,89133.33333330000,110333.33333300000,69600.00000000000
"MULTIPOLYGON (((274557.6981 2122365.0225,274357.6981 2122365.0225,274257.6981 2122538.2276,274357.6981 2122711.4326,274557.6981 2122711.4326,274657.6981 2122538.2276,274557.6981 2122365.0225)))","2","89",39050.00000000000,77800.00000000000,111650.00000000000,145350.00000000000,77800.00000000000
"MULTIPOLYGON (((273057.6981 2122191.8174,272857.6981 2122191.8174,272757.6981 2122365.0225,272857.6981 2122538.2276,273057.6981 2122538.2276,273157.6981 2122365.0225,273057.6981 2122191.8174)))","1","90",42400.00000000000,94400.00000000000,127300.00000000000,160300.00000000000,94900.00000000000
"MULTIPOLYGON (((270357.6981 2122365.0225,270157.6981 2122365.0225,270057.6981 2122538.2276,270157.6981 2122711.4326,270357.6981 2122711.4326,270457.6981 2122538.2276,270357.6981 2122365.0225)))","1","91",33400.00000000000,74200.00000000000,92800.00000000000,111400.00000000000,74200.00000000000
