WKT,Join_Count,TARGET_FID,OPEN_LAND,RESIDENTIA,COMMERCIAL,COMMERC_01,INDUSTRIAL
"MULTIPOLYGON (((280257.6981 2110067.4617,280057.6981 2110067.4617,279957.6981 2110240.6668,280057.6981 2110413.8719,280257.6981 2110413.8719,280357.6981 2110240.6668,280257.6981 2110067.4617)))","2","28",27700.00000000000,54700.00000000000,69650.00000000000,102250.00000000000,64350.00000000000
"MULTIPOLYGON (((280257.6981 2113185.1532,280057.6981 2113185.1532,279957.6981 2113358.3583,280057.6981 2113531.5634,280257.6981 2113531.5634,280357.6981 2113358.3583,280257.6981 2113185.1532)))","3","29",40166.66666670000,72900.00000000000,89100.00000000000,113766.66666700000,72900.00000000000
"MULTIPOLYGON (((277257.6981 2113185.1532,277057.6981 2113185.1532,276957.6981 2113358.3583,277057.6981 2113531.5634,277257.6981 2113531.5634,277357.6981 2113358.3583,277257.6981 2113185.1532)))","3","30",35700.00000000000,64966.66666670000,73500.00000000000,88633.33333330000,65400.00000000000
"MULTIPOLYGON (((274557.6981 2113011.9481,274357.6981 2113011.9481,274257.6981 2113185.1532,274357.6981 2113358.3583,274557.6981 2113358.3583,274657.6981 2113185.1532,274557.6981 2113011.9481)))","4","31",28025.00000000000,58600.00000000000,68050.00000000000,86050.00000000000,65550.00000000000
"MULTIPOLYGON (((271557.6981 2113011.9481,271357.6981 2113011.9481,271257.6981 2113185.1532,271357.6981 2113358.3583,271557.6981 2113358.3583,271657.6981 2113185.1532,271557.6981 2113011.9481)))","1","32",116600.00000000000,194400.00000000000,213900.00000000000,291600.00000000000,194400.00000000000
"MULTIPOLYGON (((271557.6981 2115783.2294,271357.6981 2115783.2294,271257.6981 2115956.4345,271357.6981 2116129.6396,271557.6981 2116129.6396,271657.6981 2115956.4345,271557.6981 2115783.2294)))","5","33",64640.00000000000,107780.00000000000,133680.00000000000,165960.00000000000,107780.00000000000
"MULTIPOLYGON (((274557.6981 2115783.2294,274357.6981 2115783.2294,274257.6981 2115956.4345,274357.6981 2116129.6396,274557.6981 2116129.6396,274657.6981 2115956.4345,274557.6981 2115783.2294)))","4","34",29475.00000000000,57850.00000000000,70525.00000000000,101475.00000000000,59225.00000000000
"MULTIPOLYGON (((277257.6981 2115956.4345,277057.6981 2115956.4345,276957.6981 2116129.6396,277057.6981 2116302.8447,277257.6981 2116302.8447,277357.6981 2116129.6396,277257.6981 2115956.4345)))","2","35",35550.00000000000,64600.00000000000,81050.00000000000,99950.00000000000,69000.00000000000
"MULTIPOLYGON (((282957.6981 2115783.2294,282757.6981 2115783.2294,282657.6981 2115956.4345,282757.6981 2116129.6396,282957.6981 2116129.6396,283057.6981 2115956.4345,282957.6981 2115783.2294)))","1","36",33500.00000000000,66800.00000000000,80200.00000000000,100300.00000000000,66800.00000000000
"MULTIPOLYGON (((282957.6981 2118900.9209,282757.6981 2118900.9209,282657.6981 2119074.1259,282757.6981 2119247.331,282957.6981 2119247.331,283057.6981 2119074.1259,282957.6981 2118900.9209)))","2","37",33850.00000000000,63300.00000000000,75000.00000000000,93900.00000000000,63300.00000000000
"MULTIPOLYGON (((277257.6981 2118727.7157,277057.6981 2118727.7157,276957.6981 2118900.9209,277057.6981 2119074.1259,277257.6981 2119074.1259,277357.6981 2118900.9209,277257.6981 2118727.7157)))","3","38",22633.33333330000,47333.33333330000,33670.00000000000,72733.33333330000,47333.33333330000
"MULTIPOLYGON (((274557.6981 2118900.9209,274357.6981 2118900.9209,274257.6981 2119074.1259,274357.6981 2119247.331,274557.6981 2119247.331,274657.6981 2119074.1259,274557.6981 2118900.9209)))","3","39",25633.33333330000,54133.33333330000,68766.66666670000,100600.00000000000,56366.66666670000
"MULTIPOLYGON (((271557.6981 2118900.9209,271357.6981 2118900.9209,271257.6981 2119074.1259,271357.6981 2119247.331,271557.6981 2119247.331,271657.6981 2119074.1259,271557.6981 2118900.9209)))","2","40",24550.00000000000,49700.00000000000,57500.00000000000,79000.00000000000,49700.00000000000
"MULTIPOLYGON (((268857.6981 2118727.7157,268657.6981 2118727.7157,268557.6981 2118900.9209,268657.6981 2119074.1259,268857.6981 2119074.1259,268957.6981 2118900.9209,268857.6981 2118727.7157)))","2","41",12900.00000000000,33100.00000000000,42800.00000000000,52350.00000000000,33100.00000000000
"MULTIPOLYGON (((268857.6981 2121498.997,268657.6981 2121498.997,268557.6981 2121672.2022,268657.6981 2121845.4072,268857.6981 2121845.4072,268957.6981 2121672.2022,268857.6981 2121498.997)))","2","42",16600.00000000000,38850.00000000000,48600.00000000000,58350.00000000000,38850.00000000000
"MULTIPOLYGON (((274557.6981 2121672.2022,274357.6981 2121672.2022,274257.6981 2121845.4072,274357.6981 2122018.6123,274557.6981 2122018.6123,274657.6981 2121845.4072,274557.6981 2121672.2022)))","6","43",29766.66666670000,59933.33333330000,78200.00000000000,96416.66666670000,59933.33333330000
"MULTIPOLYGON (((277257.6981 2121498.997,277057.6981 2121498.997,276957.6981 2121672.2022,277057.6981 2121845.4072,277257.6981 2121845.4072,277357.6981 2121672.2022,277257.6981 2121498.997)))","1","44",20500.00000000000,45800.00000000000,57200.00000000000,71500.00000000000,45800.00000000000
"MULTIPOLYGON (((285957.6981 2121672.2022,285757.6981 2121672.2022,285657.6981 2121845.4072,285757.6981 2122018.6123,285957.6981 2122018.6123,286057.6981 2121845.4072,285957.6981 2121672.2022)))","2","45",31100.00000000000,62050.00000000000,77250.00000000000,116000.00000000000,62050.00000000000
"MULTIPOLYGON (((277257.6981 2124616.6885,277057.6981 2124616.6885,276957.6981 2124789.8936,277057.6981 2124963.0987,277257.6981 2124963.0987,277357.6981 2124789.8936,277257.6981 2124616.6885)))","4","46",38900.00000000000,72775.00000000000,94400.00000000000,116175.00000000000,72725.00000000000
"MULTIPOLYGON (((274557.6981 2124443.4834,274357.6981 2124443.4834,274257.6981 2124616.6885,274357.6981 2124789.8936,274557.6981 2124789.8936,274657.6981 2124616.6885,274557.6981 2124443.4834)))","1","47",36200.00000000000,72500.00000000000,90600.00000000000,108700.00000000000,72500.00000000000
"MULTIPOLYGON (((271557.6981 2124443.4834,271357.6981 2124443.4834,271257.6981 2124616.6885,271357.6981 2124789.8936,271557.6981 2124789.8936,271657.6981 2124616.6885,271557.6981 2124443.4834)))","3","48",31066.66666670000,61766.66666670000,74133.33333330000,86400.00000000000,61766.66666670000
"MULTIPOLYGON (((271557.6981 2127214.7647,271357.6981 2127214.7647,271257.6981 2127387.9698,271357.6981 2127561.1749,271557.6981 2127561.1749,271657.6981 2127387.9698,271557.6981 2127214.7647)))","1","49",20600.00000000000,45600.00000000000,57100.00000000000,68500.00000000000,45600.00000000000
"MULTIPOLYGON (((274557.6981 2127214.7647,274357.6981 2127214.7647,274257.6981 2127387.9698,274357.6981 2127561.1749,274557.6981 2127561.1749,274657.6981 2127387.9698,274557.6981 2127214.7647)))","8","50",28175.00000000000,54662.50000000000,80112.50000000000,108075.00000000000,54662.50000000000
"MULTIPOLYGON (((274557.6981 2130332.4562,274357.6981 2130332.4562,274257.6981 2130505.6612,274357.6981 2130678.8664,274557.6981 2130678.8664,274657.6981 2130505.6612,274557.6981 2130332.4562)))","3","51",26466.66666670000,58666.66666670000,82100.00000000000,104166.66666700000,58700.00000000000
"MULTIPOLYGON (((268857.6981 2130159.2511,268657.6981 2130159.2511,268557.6981 2130332.4562,268657.6981 2130505.6612,268857.6981 2130505.6612,268957.6981 2130332.4562,268857.6981 2130159.2511)))","1","52",7400.00000000000,19300.00000000000,24100.00000000000,30100.00000000000,19300.00000000000
"MULTIPOLYGON (((276057.6981 2130852.0714,275857.6981 2130852.0714,275757.6981 2131025.2765,275857.6981 2131198.4816,276057.6981 2131198.4816,276157.6981 2131025.2765,276057.6981 2130852.0714)))","1","53",23800.00000000000,52900.00000000000,70100.00000000000,87300.00000000000,54400.00000000000
"MULTIPOLYGON (((274557.6981 2131025.2765,274357.6981 2131025.2765,274257.6981 2131198.4816,274357.6981 2131371.6867,274557.6981 2131371.6867,274657.6981 2131198.4816,274557.6981 2131025.2765)))","2","54",18900.00000000000,27700.00000000000,34450.00000000000,46300.00000000000,27700.00000000000
"MULTIPOLYGON (((268857.6981 2130852.0714,268657.6981 2130852.0714,268557.6981 2131025.2765,268657.6981 2131198.4816,268857.6981 2131198.4816,268957.6981 2131025.2765,268857.6981 2130852.0714)))","1","55",7400.00000000000,19300.00000000000,24100.00000000000,30100.00000000000,19300.00000000000
"MULTIPOLYGON (((267357.6981 2131025.2765,267157.6981 2131025.2765,267057.6981 2131198.4816,267157.6981 2131371.6867,267357.6981 2131371.6867,267457.6981 2131198.4816,267357.6981 2131025.2765)))","1","56",7400.00000000000,19300.00000000000,24100.00000000000,30100.00000000000,19300.00000000000
"MULTIPOLYGON (((267357.6981 2129639.6359,267157.6981 2129639.6359,267057.6981 2129812.841,267157.6981 2129986.046,267357.6981 2129986.046,267457.6981 2129812.841,267357.6981 2129639.6359)))","1","57",7400.00000000000,19300.00000000000,24100.00000000000,30100.00000000000,19300.00000000000
"MULTIPOLYGON (((268857.6981 2129466.4308,268657.6981 2129466.4308,268557.6981 2129639.6359,268657.6981 2129812.841,268857.6981 2129812.841,268957.6981 2129639.6359,268857.6981 2129466.4308)))","1","58",7400.00000000000,19300.00000000000,24100.00000000000,30100.00000000000,19300.00000000000
"MULTIPOLYGON (((274557.6981 2129639.6359,274357.6981 2129639.6359,274257.6981 2129812.841,274357.6981 2129986.046,274557.6981 2129986.046,274657.6981 2129812.841,274557.6981 2129639.6359)))","2","59",25800.00000000000,52550.00000000000,84550.00000000000,116750.00000000000,52600.00000000000
"MULTIPOLYGON (((276057.6981 2129466.4308,275857.6981 2129466.4308,275757.6981 2129639.6359,275857.6981 2129812.841,276057.6981 2129812.841,276157.6981 2129639.6359,276057.6981 2129466.4308)))","2","60",20700.00000000000,48600.00000000000,64900.00000000000,81150.00000000000,48950.00000000000
"MULTIPOLYGON (((276057.6981 2128080.7901,275857.6981 2128080.7901,275757.6981 2128253.9952,275857.6981 2128427.2003,276057.6981 2128427.2003,276157.6981 2128253.9952,276057.6981 2128080.7901)))","1","61",24800.00000000000,55100.00000000000,87300.00000000000,119700.00000000000,55100.00000000000
"MULTIPOLYGON (((274557.6981 2127907.5851,274357.6981 2127907.5851,274257.6981 2128080.7901,274357.6981 2128253.9952,274557.6981 2128253.9952,274657.6981 2128080.7901,274557.6981 2127907.5851)))","5","62",26240.00000000000,52020.00000000000,74820.00000000000,97300.00000000000,52020.00000000000
"MULTIPOLYGON (((273057.6981 2128080.7901,272857.6981 2128080.7901,272757.6981 2128253.9952,272857.6981 2128427.2003,273057.6981 2128427.2003,273157.6981 2128253.9952,273057.6981 2128080.7901)))","4","63",21250.00000000000,48350.00000000000,61625.00000000000,83800.00000000000,48350.00000000000
"MULTIPOLYGON (((271557.6981 2127907.5851,271357.6981 2127907.5851,271257.6981 2128080.7901,271357.6981 2128253.9952,271557.6981 2128253.9952,271657.6981 2128080.7901,271557.6981 2127907.5851)))","3","64",26066.66666670000,52233.33333330000,68233.33333330000,84266.66666670000,52233.33333330000
"MULTIPOLYGON (((267357.6981 2127907.5851,267157.6981 2127907.5851,267057.6981 2128080.7901,267157.6981 2128253.9952,267357.6981 2128253.9952,267457.6981 2128080.7901,267357.6981 2127907.5851)))","1","65",8100.00000000000,21000.00000000000,26300.00000000000,31600.00000000000,21000.00000000000
"MULTIPOLYGON (((267357.6981 2126521.9444,267157.6981 2126521.9444,267057.6981 2126695.1495,267157.6981 2126868.3546,267357.6981 2126868.3546,267457.6981 2126695.1495,267357.6981 2126521.9444)))","1","66",7400.00000000000,19300.00000000000,28400.00000000000,30100.00000000000,19300.00000000000
"MULTIPOLYGON (((271557.6981 2126521.9444,271357.6981 2126521.9444,271257.6981 2126695.1495,271357.6981 2126868.3546,271557.6981 2126868.3546,271657.6981 2126695.1495,271557.6981 2126521.9444)))","1","67",31800.00000000000,63500.00000000000,75100.00000000000,86500.00000000000,63500.00000000000
"MULTIPOLYGON (((273057.6981 2126695.1495,272857.6981 2126695.1495,272757.6981 2126868.3546,272857.6981 2127041.5597,273057.6981 2127041.5597,273157.6981 2126868.3546,273057.6981 2126695.1495)))","2","68",24000.00000000000,53400.00000000000,74900.00000000000,96600.00000000000,53400.00000000000
"MULTIPOLYGON (((274557.6981 2126521.9444,274357.6981 2126521.9444,274257.6981 2126695.1495,274357.6981 2126868.3546,274557.6981 2126868.3546,274657.6981 2126695.1495,274557.6981 2126521.9444)))","8","69",27887.50000000000,55887.50000000000,82650.00000000000,105512.50000000000,56162.50000000000
"MULTIPOLYGON (((276057.6981 2126695.1495,275857.6981 2126695.1495,275757.6981 2126868.3546,275857.6981 2127041.5597,276057.6981 2127041.5597,276157.6981 2126868.3546,276057.6981 2126695.1495)))","2","70",31550.00000000000,66200.00000000000,84250.00000000000,102000.00000000000,66200.00000000000
"MULTIPOLYGON (((277257.6981 2125309.5089,277057.6981 2125309.5089,276957.6981 2125482.7139,277057.6981 2125655.919,277257.6981 2125655.919,277357.6981 2125482.7139,277257.6981 2125309.5089)))","2","71",33200.00000000000,55000.00000000000,57050.00000000000,84000.00000000000,43000.00000000000
"MULTIPOLYGON (((275757.6981 2125136.3038,275557.6981 2125136.3038,275457.6981 2125309.5089,275557.6981 2125482.7139,275757.6981 2125482.7139,275857.6981 2125309.5089,275757.6981 2125136.3038)))","2","72",39000.00000000000,70500.00000000000,101100.00000000000,129900.00000000000,70500.00000000000
"MULTIPOLYGON (((274557.6981 2125136.3038,274357.6981 2125136.3038,274257.6981 2125309.5089,274357.6981 2125482.7139,274557.6981 2125482.7139,274657.6981 2125309.5089,274557.6981 2125136.3038)))","3","73",33133.33333330000,66233.33333330000,85466.66666670000,109000.00000000000,66233.33333330000
"MULTIPOLYGON (((273057.6981 2125309.5089,272857.6981 2125309.5089,272757.6981 2125482.7139,272857.6981 2125655.919,273057.6981 2125655.919,273157.6981 2125482.7139,273057.6981 2125309.5089)))","1","74",31000.00000000000,61800.00000000000,82000.00000000000,102200.00000000000,61800.00000000000
"MULTIPOLYGON (((271557.6981 2125136.3038,271357.6981 2125136.3038,271257.6981 2125309.5089,271357.6981 2125482.7139,271557.6981 2125482.7139,271657.6981 2125309.5089,271557.6981 2125136.3038)))","1","75",31800.00000000000,63500.00000000000,75100.00000000000,86500.00000000000,63500.00000000000
"MULTIPOLYGON (((270357.6981 2125136.3038,270157.6981 2125136.3038,270057.6981 2125309.5089,270157.6981 2125482.7139,270357.6981 2125482.7139,270457.6981 2125309.5089,270357.6981 2125136.3038)))","1","76",23500.00000000000,52100.00000000000,69600.00000000000,86800.00000000000,52100.00000000000
"MULTIPOLYGON (((267357.6981 2125136.3038,267157.6981 2125136.3038,267057.6981 2125309.5089,267157.6981 2125482.7139,267357.6981 2125482.7139,267457.6981 2125309.5089,267357.6981 2125136.3038)))","1","77",7400.00000000000,19300.00000000000,28400.00000000000,30100.00000000000,19300.00000000000
"MULTIPOLYGON (((267357.6981 2123750.6631,267157.6981 2123750.6631,267057.6981 2123923.8682,267157.6981 2124097.0733,267357.6981 2124097.0733,267457.6981 2123923.8682,267357.6981 2123750.6631)))","1","78",7400.00000000000,19300.00000000000,28400.00000000000,30100.00000000000,19300.00000000000
"MULTIPOLYGON (((268857.6981 2123923.8682,268657.6981 2123923.8682,268557.6981 2124097.0733,268657.6981 2124270.2784,268857.6981 2124270.2784,268957.6981 2124097.0733,268857.6981 2123923.8682)))","3","79",14066.66666670000,33600.00000000000,43100.00000000000,52633.33333330000,33600.00000000000
"MULTIPOLYGON (((270357.6981 2123750.6631,270157.6981 2123750.6631,270057.6981 2123923.8682,270157.6981 2124097.0733,270357.6981 2124097.0733,270457.6981 2123923.8682,270357.6981 2123750.6631)))","2","80",31700.00000000000,59100.00000000000,71400.00000000000,83700.00000000000,59100.00000000000
"MULTIPOLYGON (((271557.6981 2123750.6631,271357.6981 2123750.6631,271257.6981 2123923.8682,271357.6981 2124097.0733,271557.6981 2124097.0733,271657.6981 2123923.8682,271557.6981 2123750.6631)))","2","81",31700.00000000000,59100.00000000000,71400.00000000000,83700.00000000000,59100.00000000000
"MULTIPOLYGON (((273057.6981 2123923.8682,272857.6981 2123923.8682,272757.6981 2124097.0733,272857.6981 2124270.2784,273057.6981 2124270.2784,273157.6981 2124097.0733,273057.6981 2123923.8682)))","1","82",35000.00000000000,69900.00000000000,76300.00000000000,115200.00000000000,69900.00000000000
"MULTIPOLYGON (((274557.6981 2123750.6631,274357.6981 2123750.6631,274257.6981 2123923.8682,274357.6981 2124097.0733,274557.6981 2124097.0733,274657.6981 2123923.8682,274557.6981 2123750.6631)))","2","83",27650.00000000000,58200.00000000000,74550.00000000000,91000.00000000000,58200.00000000000
"MULTIPOLYGON (((275757.6981 2123750.6631,275557.6981 2123750.6631,275457.6981 2123923.8682,275557.6981 2124097.0733,275757.6981 2124097.0733,275857.6981 2123923.8682,275757.6981 2123750.6631)))","1","84",36000.00000000000,72200.00000000000,81500.00000000000,90900.00000000000,72200.00000000000
"MULTIPOLYGON (((277257.6981 2123923.8682,277057.6981 2123923.8682,276957.6981 2124097.0733,277057.6981 2124270.2784,277257.6981 2124270.2784,277357.6981 2124097.0733,277257.6981 2123923.8682)))","2","85",26250.00000000000,55150.00000000000,68950.00000000000,83250.00000000000,55150.00000000000
"MULTIPOLYGON (((284457.6981 2122191.8174,284257.6981 2122191.8174,284157.6981 2122365.0225,284257.6981 2122538.2276,284457.6981 2122538.2276,284557.6981 2122365.0225,284457.6981 2122191.8174)))","3","86",36066.66666670000,67000.00000000000,79233.33333330000,110633.33333300000,67000.00000000000
"MULTIPOLYGON (((277257.6981 2122191.8174,277057.6981 2122191.8174,276957.6981 2122365.0225,277057.6981 2122538.2276,277257.6981 2122538.2276,277357.6981 2122365.0225,277257.6981 2122191.8174)))","1","87",20500.00000000000,45800.00000000000,57200.00000000000,71500.00000000000,45800.00000000000
"MULTIPOLYGON (((275757.6981 2122365.0225,275557.6981 2122365.0225,275457.6981 2122538.2276,275557.6981 2122711.4326,275757.6981 2122711.4326,275857.6981 2122538.2276,275757.6981 2122365.0225)))","3","88",18833.33333330000,43433.33333330000,55633.33333330000,68833.33333330000,43433.33333330000
"MULTIPOLYGON (((274557.6981 2122365.0225,274357.6981 2122365.0225,274257.6981 2122538.2276,274357.6981 2122711.4326,274557.6981 2122711.4326,274657.6981 2122538.2276,274557.6981 2122365.0225)))","2","89",28400.00000000000,56350.00000000000,80400.00000000000,104300.00000000000,56350.00000000000
"MULTIPOLYGON (((273057.6981 2122191.8174,272857.6981 2122191.8174,272757.6981 2122365.0225,272857.6981 2122538.2276,273057.6981 2122538.2276,273157.6981 2122365.0225,273057.6981 2122191.8174)))","1","90",25700.00000000000,57200.00000000000,77100.00000000000,97100.00000000000,57400.00000000000
"MULTIPOLYGON (((270357.6981 2122365.0225,270157.6981 2122365.0225,270057.6981 2122538.2276,270157.6981 2122711.4326,270357.6981 2122711.4326,270457.6981 2122538.2276,270357.6981 2122365.0225)))","1","91",22000.00000000000,49000.00000000000,61300.00000000000,73600.00000000000,49000.00000000000
