WKT,Join_Count,TARGET_FID,OPEN_LAND,RESIDENTIA,COMMERCIAL,COMMERC_01,INDUSTRIAL
"MULTIPOLYGON (((271557.6981 2104351.6941,271357.6981 2104351.6941,271257.6981 2104524.8992,271357.6981 2104698.1042,271557.6981 2104698.1042,271657.6981 2104524.8992,271557.6981 2104351.6941)))","1","16",31600.00000000000,70000.00000000000,89500.00000000000,115000.00000000000,86500.00000000000
"MULTIPOLYGON (((274557.6981 2104351.6941,274357.6981 2104351.6941,274257.6981 2104524.8992,274357.6981 2104698.1042,274557.6981 2104698.1042,274657.6981 2104524.8992,274557.6981 2104351.6941)))","3","17",25000.00000000000,55733.33333330000,72166.66666670000,95000.00000000000,57333.33333330000
"MULTIPOLYGON (((277257.6981 2104524.8992,277057.6981 2104524.8992,276957.6981 2104698.1042,277057.6981 2104871.3093,277257.6981 2104871.3093,277357.6981 2104698.1042,277257.6981 2104524.8992)))","1","18",7650.00000000000,19900.00000000000,21000.00000000000,28500.00000000000,20000.00000000000
"MULTIPOLYGON (((280257.6981 2104524.8992,280057.6981 2104524.8992,279957.6981 2104698.1042,280057.6981 2104871.3093,280257.6981 2104871.3093,280357.6981 2104698.1042,280257.6981 2104524.8992)))","1","19",5660.00000000000,14700.00000000000,17500.00000000000,23000.00000000000,17500.00000000000
"MULTIPOLYGON (((283257.6981 2107296.1805,283057.6981 2107296.1805,282957.6981 2107469.3855,283057.6981 2107642.5906,283257.6981 2107642.5906,283357.6981 2107469.3855,283257.6981 2107296.1805)))","1","20",5660.00000000000,14700.00000000000,15500.00000000000,26000.00000000000,16000.00000000000
"MULTIPOLYGON (((280257.6981 2107296.1805,280057.6981 2107296.1805,279957.6981 2107469.3855,280057.6981 2107642.5906,280257.6981 2107642.5906,280357.6981 2107469.3855,280257.6981 2107296.1805)))","5","21",11910.00000000000,27460.00000000000,32060.00000000000,45000.00000000000,29700.00000000000
"MULTIPOLYGON (((277257.6981 2107296.1805,277057.6981 2107296.1805,276957.6981 2107469.3855,277057.6981 2107642.5906,277257.6981 2107642.5906,277357.6981 2107469.3855,277257.6981 2107296.1805)))","1","22",6450.00000000000,16800.00000000000,20500.00000000000,26000.00000000000,20500.00000000000
"MULTIPOLYGON (((274557.6981 2107469.3855,274357.6981 2107469.3855,274257.6981 2107642.5906,274357.6981 2107815.7957,274557.6981 2107815.7957,274657.6981 2107642.5906,274557.6981 2107469.3855)))","1","23",8800.00000000000,30000.00000000000,36000.00000000000,45000.00000000000,31500.00000000000
"MULTIPOLYGON (((271557.6981 2107469.3855,271357.6981 2107469.3855,271257.6981 2107642.5906,271357.6981 2107815.7957,271557.6981 2107815.7957,271657.6981 2107642.5906,271557.6981 2107469.3855)))","3","24",41433.33333330000,69100.00000000000,79333.33333330000,113000.00000000000,74583.33333330000
"MULTIPOLYGON (((271557.6981 2110240.6668,271357.6981 2110240.6668,271257.6981 2110413.8719,271357.6981 2110587.077,271557.6981 2110587.077,271657.6981 2110413.8719,271557.6981 2110240.6668)))","3","25",51733.33333330000,86200.00000000000,96700.00000000000,133166.66666700001,86200.00000000000
"MULTIPOLYGON (((274557.6981 2110240.6668,274357.6981 2110240.6668,274257.6981 2110413.8719,274357.6981 2110587.077,274557.6981 2110587.077,274657.6981 2110413.8719,274557.6981 2110240.6668)))","2","26",19650.00000000000,41200.00000000000,66250.00000000000,72750.00000000000,53250.00000000000
"MULTIPOLYGON (((277257.6981 2110067.4617,277057.6981 2110067.4617,276957.6981 2110240.6668,277057.6981 2110413.8719,277257.6981 2110413.8719,277357.6981 2110240.6668,277257.6981 2110067.4617)))","4","27",8285.00000000000,19725.00000000000,22750.00000000000,37000.00000000000,22125.00000000000
"MULTIPOLYGON (((280257.6981 2110067.4617,280057.6981 2110067.4617,279957.6981 2110240.6668,280057.6981 2110413.8719,280257.6981 2110413.8719,280357.6981 2110240.6668,280257.6981 2110067.4617)))","2","28",10575.00000000000,24400.00000000000,28400.00000000000,45000.00000000000,27350.00000000000
"MULTIPOLYGON (((280257.6981 2113185.1532,280057.6981 2113185.1532,279957.6981 2113358.3583,280057.6981 2113531.5634,280257.6981 2113531.5634,280357.6981 2113358.3583,280257.6981 2113185.1532)))","2","29",8525.00000000000,22000.00000000000,24000.00000000000,38775.00000000000,23150.00000000000
"MULTIPOLYGON (((277257.6981 2113185.1532,277057.6981 2113185.1532,276957.6981 2113358.3583,277057.6981 2113531.5634,277257.6981 2113531.5634,277357.6981 2113358.3583,277257.6981 2113185.1532)))","3","30",9500.00000000000,22966.66666670000,26433.33333330000,38000.00000000000,24733.33333330000
"MULTIPOLYGON (((274557.6981 2113011.9481,274357.6981 2113011.9481,274257.6981 2113185.1532,274357.6981 2113358.3583,274557.6981 2113358.3583,274657.6981 2113185.1532,274557.6981 2113011.9481)))","5","31",28408.00000000000,55660.00000000000,100000.00000000000,112200.00000000000,58100.00000000000
"MULTIPOLYGON (((271557.6981 2113011.9481,271357.6981 2113011.9481,271257.6981 2113185.1532,271357.6981 2113358.3583,271557.6981 2113358.3583,271657.6981 2113185.1532,271557.6981 2113011.9481)))","1","32",41700.00000000000,69500.00000000000,75000.00000000000,102500.00000000000,69500.00000000000
"MULTIPOLYGON (((271557.6981 2115783.2294,271357.6981 2115783.2294,271257.6981 2115956.4345,271357.6981 2116129.6396,271557.6981 2116129.6396,271657.6981 2115956.4345,271557.6981 2115783.2294)))","4","33",26362.50000000000,50525.00000000000,57050.00000000000,83500.00000000000,52500.00000000000
"MULTIPOLYGON (((274557.6981 2115783.2294,274357.6981 2115783.2294,274257.6981 2115956.4345,274357.6981 2116129.6396,274557.6981 2116129.6396,274657.6981 2115956.4345,274557.6981 2115783.2294)))","4","34",12312.50000000000,31700.00000000000,36375.00000000000,57500.00000000000,31375.00000000000
"MULTIPOLYGON (((277257.6981 2115956.4345,277057.6981 2115956.4345,276957.6981 2116129.6396,277057.6981 2116302.8447,277257.6981 2116302.8447,277357.6981 2116129.6396,277257.6981 2115956.4345)))","2","35",10050.00000000000,25800.00000000000,30500.00000000000,42500.00000000000,29000.00000000000
"MULTIPOLYGON (((282957.6981 2115783.2294,282757.6981 2115783.2294,282657.6981 2115956.4345,282757.6981 2116129.6396,282957.6981 2116129.6396,283057.6981 2115956.4345,282957.6981 2115783.2294)))","1","36",9450.00000000000,24200.00000000000,24700.00000000000,37800.00000000000,24150.00000000000
"MULTIPOLYGON (((282957.6981 2118900.9209,282757.6981 2118900.9209,282657.6981 2119074.1259,282757.6981 2119247.331,282957.6981 2119247.331,283057.6981 2119074.1259,282957.6981 2118900.9209)))","2","37",9150.00000000000,21300.00000000000,24400.00000000000,30250.00000000000,22000.00000000000
"MULTIPOLYGON (((277257.6981 2118727.7157,277057.6981 2118727.7157,276957.6981 2118900.9209,277057.6981 2119074.1259,277257.6981 2119074.1259,277357.6981 2118900.9209,277257.6981 2118727.7157)))","3","38",8000.00000000000,20700.00000000000,23500.00000000000,38333.33333330000,21800.00000000000
"MULTIPOLYGON (((274557.6981 2118900.9209,274357.6981 2118900.9209,274257.6981 2119074.1259,274357.6981 2119247.331,274557.6981 2119247.331,274657.6981 2119074.1259,274557.6981 2118900.9209)))","3","39",10666.66666670000,25666.66666670000,32766.66666670000,47666.66666670000,25666.66666670000
"MULTIPOLYGON (((271557.6981 2118900.9209,271357.6981 2118900.9209,271257.6981 2119074.1259,271357.6981 2119247.331,271557.6981 2119247.331,271657.6981 2119074.1259,271557.6981 2118900.9209)))","2","40",11100.00000000000,25850.00000000000,31650.00000000000,44600.00000000000,25850.00000000000
"MULTIPOLYGON (((268857.6981 2118727.7157,268657.6981 2118727.7157,268557.6981 2118900.9209,268657.6981 2119074.1259,268857.6981 2119074.1259,268957.6981 2118900.9209,268857.6981 2118727.7157)))","2","41",6175.00000000000,16050.00000000000,24000.00000000000,32000.00000000000,16050.00000000000
"MULTIPOLYGON (((268857.6981 2121498.997,268657.6981 2121498.997,268557.6981 2121672.2022,268657.6981 2121845.4072,268857.6981 2121845.4072,268957.6981 2121672.2022,268857.6981 2121498.997)))","2","42",6440.00000000000,16750.00000000000,21650.00000000000,26150.00000000000,16750.00000000000
"MULTIPOLYGON (((274557.6981 2121672.2022,274357.6981 2121672.2022,274257.6981 2121845.4072,274357.6981 2122018.6123,274557.6981 2122018.6123,274657.6981 2121845.4072,274557.6981 2121672.2022)))","6","43",10633.33333330000,26450.00000000000,34116.66666670000,49800.00000000000,27250.00000000000
"MULTIPOLYGON (((277257.6981 2121498.997,277057.6981 2121498.997,276957.6981 2121672.2022,277057.6981 2121845.4072,277257.6981 2121845.4072,277357.6981 2121672.2022,277257.6981 2121498.997)))","1","44",7500.00000000000,19500.00000000000,21000.00000000000,30000.00000000000,20000.00000000000
"MULTIPOLYGON (((285957.6981 2121672.2022,285757.6981 2121672.2022,285657.6981 2121845.4072,285757.6981 2122018.6123,285957.6981 2122018.6123,286057.6981 2121845.4072,285957.6981 2121672.2022)))","2","45",10950.00000000000,28050.00000000000,30850.00000000000,56500.00000000000,28075.00000000000
"MULTIPOLYGON (((277257.6981 2124616.6885,277057.6981 2124616.6885,276957.6981 2124789.8936,277057.6981 2124963.0987,277257.6981 2124963.0987,277357.6981 2124789.8936,277257.6981 2124616.6885)))","2","46",9300.00000000000,24000.00000000000,25000.00000000000,36750.00000000000,24000.00000000000
"MULTIPOLYGON (((274557.6981 2124443.4834,274357.6981 2124443.4834,274257.6981 2124616.6885,274357.6981 2124789.8936,274557.6981 2124789.8936,274657.6981 2124616.6885,274557.6981 2124443.4834)))","1","47",10000.00000000000,25600.00000000000,30800.00000000000,42500.00000000000,25600.00000000000
"MULTIPOLYGON (((271557.6981 2124443.4834,271357.6981 2124443.4834,271257.6981 2124616.6885,271357.6981 2124789.8936,271557.6981 2124789.8936,271657.6981 2124616.6885,271557.6981 2124443.4834)))","2","48",8150.00000000000,21100.00000000000,24800.00000000000,32150.00000000000,21100.00000000000
"MULTIPOLYGON (((271557.6981 2127214.7647,271357.6981 2127214.7647,271257.6981 2127387.9698,271357.6981 2127561.1749,271557.6981 2127561.1749,271657.6981 2127387.9698,271557.6981 2127214.7647)))","2","49",7300.00000000000,18900.00000000000,25000.00000000000,35500.00000000000,18900.00000000000
"MULTIPOLYGON (((274557.6981 2127214.7647,274357.6981 2127214.7647,274257.6981 2127387.9698,274357.6981 2127561.1749,274557.6981 2127561.1749,274657.6981 2127387.9698,274557.6981 2127214.7647)))","8","50",12041.25000000000,27062.50000000000,31312.50000000000,53737.50000000000,27062.50000000000
"MULTIPOLYGON (((274557.6981 2130332.4562,274357.6981 2130332.4562,274257.6981 2130505.6612,274357.6981 2130678.8664,274557.6981 2130678.8664,274657.6981 2130505.6612,274557.6981 2130332.4562)))","3","51",9366.66666667000,23966.66666670000,28633.33333330000,41333.33333330000,23966.66666670000
"MULTIPOLYGON (((268857.6981 2130159.2511,268657.6981 2130159.2511,268557.6981 2130332.4562,268657.6981 2130505.6612,268857.6981 2130505.6612,268957.6981 2130332.4562,268857.6981 2130159.2511)))","1","52",5100.00000000000,13200.00000000000,13600.00000000000,17800.00000000000,13200.00000000000
"MULTIPOLYGON (((276057.6981 2130852.0714,275857.6981 2130852.0714,275757.6981 2131025.2765,275857.6981 2131198.4816,276057.6981 2131198.4816,276157.6981 2131025.2765,276057.6981 2130852.0714)))","1","53",9850.00000000000,20000.00000000000,23800.00000000000,32100.00000000000,20900.00000000000
"MULTIPOLYGON (((274557.6981 2131025.2765,274357.6981 2131025.2765,274257.6981 2131198.4816,274357.6981 2131371.6867,274557.6981 2131371.6867,274657.6981 2131198.4816,274557.6981 2131025.2765)))","4","54",35000.00000000000,64600.00000000000,94000.00000000000,141000.00000000000,65000.00000000000
"MULTIPOLYGON (((268857.6981 2130852.0714,268657.6981 2130852.0714,268557.6981 2131025.2765,268657.6981 2131198.4816,268857.6981 2131198.4816,268957.6981 2131025.2765,268857.6981 2130852.0714)))","1","55",5100.00000000000,13200.00000000000,13600.00000000000,17800.00000000000,13200.00000000000
"MULTIPOLYGON (((267357.6981 2131025.2765,267157.6981 2131025.2765,267057.6981 2131198.4816,267157.6981 2131371.6867,267357.6981 2131371.6867,267457.6981 2131198.4816,267357.6981 2131025.2765)))","1","56",5100.00000000000,13200.00000000000,13600.00000000000,17800.00000000000,13200.00000000000
"MULTIPOLYGON (((267357.6981 2129639.6359,267157.6981 2129639.6359,267057.6981 2129812.841,267157.6981 2129986.046,267357.6981 2129986.046,267457.6981 2129812.841,267357.6981 2129639.6359)))","1","57",5100.00000000000,13200.00000000000,13600.00000000000,17800.00000000000,13200.00000000000
"MULTIPOLYGON (((268857.6981 2129466.4308,268657.6981 2129466.4308,268557.6981 2129639.6359,268657.6981 2129812.841,268857.6981 2129812.841,268957.6981 2129639.6359,268857.6981 2129466.4308)))","1","58",5100.00000000000,13200.00000000000,13600.00000000000,17800.00000000000,13200.00000000000
"MULTIPOLYGON (((274557.6981 2129639.6359,274357.6981 2129639.6359,274257.6981 2129812.841,274357.6981 2129986.046,274557.6981 2129986.046,274657.6981 2129812.841,274557.6981 2129639.6359)))","3","59",10000.00000000000,22666.66666670000,26666.66666670000,41133.33333330000,22666.66666670000
"MULTIPOLYGON (((276057.6981 2129466.4308,275857.6981 2129466.4308,275757.6981 2129639.6359,275857.6981 2129812.841,276057.6981 2129812.841,276157.6981 2129639.6359,276057.6981 2129466.4308)))","2","60",7075.00000000000,18150.00000000000,21500.00000000000,31050.00000000000,18250.00000000000
"MULTIPOLYGON (((276057.6981 2128080.7901,275857.6981 2128080.7901,275757.6981 2128253.9952,275857.6981 2128427.2003,276057.6981 2128427.2003,276157.6981 2128253.9952,276057.6981 2128080.7901)))","1","61",8600.00000000000,22000.00000000000,24200.00000000000,31500.00000000000,22000.00000000000
"MULTIPOLYGON (((274557.6981 2127907.5851,274357.6981 2127907.5851,274257.6981 2128080.7901,274357.6981 2128253.9952,274557.6981 2128253.9952,274657.6981 2128080.7901,274557.6981 2127907.5851)))","6","62",10900.00000000000,24750.00000000000,28416.66666670000,47833.33333330000,24750.00000000000
"MULTIPOLYGON (((273057.6981 2128080.7901,272857.6981 2128080.7901,272757.6981 2128253.9952,272857.6981 2128427.2003,273057.6981 2128427.2003,273157.6981 2128253.9952,273057.6981 2128080.7901)))","5","63",8160.00000000000,21040.00000000000,25960.00000000000,37900.00000000000,21040.00000000000
"MULTIPOLYGON (((271557.6981 2127907.5851,271357.6981 2127907.5851,271257.6981 2128080.7901,271357.6981 2128253.9952,271557.6981 2128253.9952,271657.6981 2128080.7901,271557.6981 2127907.5851)))","5","64",8640.00000000000,22320.00000000000,26480.00000000000,37700.00000000000,22320.00000000000
"MULTIPOLYGON (((267357.6981 2127907.5851,267157.6981 2127907.5851,267057.6981 2128080.7901,267157.6981 2128253.9952,267357.6981 2128253.9952,267457.6981 2128080.7901,267357.6981 2127907.5851)))","1","65",5780.00000000000,15000.00000000000,15600.00000000000,20400.00000000000,15000.00000000000
"MULTIPOLYGON (((267357.6981 2126521.9444,267157.6981 2126521.9444,267057.6981 2126695.1495,267157.6981 2126868.3546,267357.6981 2126868.3546,267457.6981 2126695.1495,267357.6981 2126521.9444)))","1","66",5080.00000000000,13200.00000000000,20400.00000000000,21600.00000000000,13200.00000000000
"MULTIPOLYGON (((271557.6981 2126521.9444,271357.6981 2126521.9444,271257.6981 2126695.1495,271357.6981 2126868.3546,271557.6981 2126868.3546,271657.6981 2126695.1495,271557.6981 2126521.9444)))","1","67",9200.00000000000,23700.00000000000,30300.00000000000,39000.00000000000,23700.00000000000
"MULTIPOLYGON (((273057.6981 2126695.1495,272857.6981 2126695.1495,272757.6981 2126868.3546,272857.6981 2127041.5597,273057.6981 2127041.5597,273157.6981 2126868.3546,273057.6981 2126695.1495)))","2","68",9225.00000000000,23650.00000000000,28000.00000000000,42200.00000000000,23650.00000000000
"MULTIPOLYGON (((274557.6981 2126521.9444,274357.6981 2126521.9444,274257.6981 2126695.1495,274357.6981 2126868.3546,274557.6981 2126868.3546,274657.6981 2126695.1495,274557.6981 2126521.9444)))","8","69",12022.50000000000,27612.50000000000,30562.50000000000,49937.50000000000,27762.50000000000
"MULTIPOLYGON (((276057.6981 2126695.1495,275857.6981 2126695.1495,275757.6981 2126868.3546,275857.6981 2127041.5597,276057.6981 2127041.5597,276157.6981 2126868.3546,276057.6981 2126695.1495)))","1","70",9000.00000000000,23100.00000000000,24200.00000000000,38000.00000000000,23100.00000000000
"MULTIPOLYGON (((277257.6981 2125309.5089,277057.6981 2125309.5089,276957.6981 2125482.7139,277057.6981 2125655.919,277257.6981 2125655.919,277357.6981 2125482.7139,277257.6981 2125309.5089)))","2","71",5600.00000000000,14400.00000000000,14500.00000000000,23000.00000000000,14400.00000000000
"MULTIPOLYGON (((275757.6981 2125136.3038,275557.6981 2125136.3038,275457.6981 2125309.5089,275557.6981 2125482.7139,275757.6981 2125482.7139,275857.6981 2125309.5089,275757.6981 2125136.3038)))","2","72",11650.00000000000,27000.00000000000,33450.00000000000,44550.00000000000,27000.00000000000
"MULTIPOLYGON (((274557.6981 2125136.3038,274357.6981 2125136.3038,274257.6981 2125309.5089,274357.6981 2125482.7139,274557.6981 2125482.7139,274657.6981 2125309.5089,274557.6981 2125136.3038)))","3","73",10133.33333330000,26033.33333330000,30766.66666670000,44466.66666670000,26033.33333330000
"MULTIPOLYGON (((273057.6981 2125309.5089,272857.6981 2125309.5089,272757.6981 2125482.7139,272857.6981 2125655.919,273057.6981 2125655.919,273157.6981 2125482.7139,273057.6981 2125309.5089)))","1","74",10400.00000000000,26600.00000000000,30500.00000000000,46000.00000000000,26600.00000000000
"MULTIPOLYGON (((271557.6981 2125136.3038,271357.6981 2125136.3038,271257.6981 2125309.5089,271357.6981 2125482.7139,271557.6981 2125482.7139,271657.6981 2125309.5089,271557.6981 2125136.3038)))","1","75",9200.00000000000,23700.00000000000,30300.00000000000,39000.00000000000,23700.00000000000
"MULTIPOLYGON (((270357.6981 2125136.3038,270157.6981 2125136.3038,270057.6981 2125309.5089,270157.6981 2125482.7139,270357.6981 2125482.7139,270457.6981 2125309.5089,270357.6981 2125136.3038)))","3","76",8100.00000000000,20800.00000000000,23100.00000000000,26300.00000000000,20800.00000000000
"MULTIPOLYGON (((267357.6981 2125136.3038,267157.6981 2125136.3038,267057.6981 2125309.5089,267157.6981 2125482.7139,267357.6981 2125482.7139,267457.6981 2125309.5089,267357.6981 2125136.3038)))","1","77",5080.00000000000,13200.00000000000,20400.00000000000,21600.00000000000,13200.00000000000
"MULTIPOLYGON (((267357.6981 2123750.6631,267157.6981 2123750.6631,267057.6981 2123923.8682,267157.6981 2124097.0733,267357.6981 2124097.0733,267457.6981 2123923.8682,267357.6981 2123750.6631)))","1","78",5080.00000000000,13200.00000000000,20400.00000000000,21600.00000000000,13200.00000000000
"MULTIPOLYGON (((268857.6981 2123923.8682,268657.6981 2123923.8682,268557.6981 2124097.0733,268657.6981 2124270.2784,268857.6981 2124270.2784,268957.6981 2124097.0733,268857.6981 2123923.8682)))","3","79",5910.00000000000,15366.66666670000,21033.33333330000,26433.33333330000,15366.66666670000
"MULTIPOLYGON (((270357.6981 2123750.6631,270157.6981 2123750.6631,270057.6981 2123923.8682,270157.6981 2124097.0733,270357.6981 2124097.0733,270457.6981 2123923.8682,270357.6981 2123750.6631)))","2","80",8100.00000000000,19150.00000000000,20650.00000000000,26400.00000000000,19150.00000000000
"MULTIPOLYGON (((271557.6981 2123750.6631,271357.6981 2123750.6631,271257.6981 2123923.8682,271357.6981 2124097.0733,271557.6981 2124097.0733,271657.6981 2123923.8682,271557.6981 2123750.6631)))","2","81",8100.00000000000,19150.00000000000,20650.00000000000,26400.00000000000,19150.00000000000
"MULTIPOLYGON (((273057.6981 2123923.8682,272857.6981 2123923.8682,272757.6981 2124097.0733,272857.6981 2124270.2784,273057.6981 2124270.2784,273157.6981 2124097.0733,273057.6981 2123923.8682)))","1","82",10800.00000000000,27800.00000000000,29900.00000000000,45500.00000000000,27800.00000000000
"MULTIPOLYGON (((274557.6981 2123750.6631,274357.6981 2123750.6631,274257.6981 2123923.8682,274357.6981 2124097.0733,274557.6981 2124097.0733,274657.6981 2123923.8682,274557.6981 2123750.6631)))","2","83",10700.00000000000,27450.00000000000,31800.00000000000,44000.00000000000,27450.00000000000
"MULTIPOLYGON (((275757.6981 2123750.6631,275557.6981 2123750.6631,275457.6981 2123923.8682,275557.6981 2124097.0733,275757.6981 2124097.0733,275857.6981 2123923.8682,275757.6981 2123750.6631)))","1","84",9500.00000000000,24200.00000000000,25000.00000000000,38000.00000000000,24200.00000000000
"MULTIPOLYGON (((277257.6981 2123923.8682,277057.6981 2123923.8682,276957.6981 2124097.0733,277057.6981 2124270.2784,277257.6981 2124270.2784,277357.6981 2124097.0733,277257.6981 2123923.8682)))","1","85",7400.00000000000,19200.00000000000,21000.00000000000,27500.00000000000,19200.00000000000
"MULTIPOLYGON (((284457.6981 2122191.8174,284257.6981 2122191.8174,284157.6981 2122365.0225,284257.6981 2122538.2276,284457.6981 2122538.2276,284557.6981 2122365.0225,284457.6981 2122191.8174)))","3","86",20416.66666670000,41800.00000000000,50500.00000000000,74333.33333330000,41800.00000000000
"MULTIPOLYGON (((277257.6981 2122191.8174,277057.6981 2122191.8174,276957.6981 2122365.0225,277057.6981 2122538.2276,277257.6981 2122538.2276,277357.6981 2122365.0225,277257.6981 2122191.8174)))","1","87",7500.00000000000,19500.00000000000,21000.00000000000,30000.00000000000,20000.00000000000
"MULTIPOLYGON (((275757.6981 2122365.0225,275557.6981 2122365.0225,275457.6981 2122538.2276,275557.6981 2122711.4326,275757.6981 2122711.4326,275857.6981 2122538.2276,275757.6981 2122365.0225)))","2","88",7250.00000000000,18850.00000000000,20250.00000000000,30950.00000000000,19100.00000000000
"MULTIPOLYGON (((274557.6981 2122365.0225,274357.6981 2122365.0225,274257.6981 2122538.2276,274357.6981 2122711.4326,274557.6981 2122711.4326,274657.6981 2122538.2276,274557.6981 2122365.0225)))","2","89",9750.00000000000,25000.00000000000,35450.00000000000,48500.00000000000,25600.00000000000
"MULTIPOLYGON (((273057.6981 2122191.8174,272857.6981 2122191.8174,272757.6981 2122365.0225,272857.6981 2122538.2276,273057.6981 2122538.2276,273157.6981 2122365.0225,273057.6981 2122191.8174)))","1","90",9600.00000000000,24700.00000000000,32000.00000000000,42000.00000000000,24700.00000000000
"MULTIPOLYGON (((270357.6981 2122365.0225,270157.6981 2122365.0225,270057.6981 2122538.2276,270157.6981 2122711.4326,270357.6981 2122711.4326,270457.6981 2122538.2276,270357.6981 2122365.0225)))","1","91",7100.00000000000,18500.00000000000,19300.00000000000,25300.00000000000,18500.00000000000
