WKT,Join_Count,TARGET_FID,OPEN_LAND,RESIDENTIA,COMMERCIAL,COMMERC_01,INDUSTRIAL
"MULTIPOLYGON (((271557.6981 2092920.1587,271357.6981 2092920.1587,271257.6981 2093093.3638,271357.6981 2093266.5689,271557.6981 2093266.5689,271657.6981 2093093.3638,271557.6981 2092920.1587)))","3","10",83133.33333330000,169200.00000000000,190533.33333299999,223133.33333299999,164766.66666700001
"MULTIPOLYGON (((271557.6981 2096037.8502,271357.6981 2096037.8502,271257.6981 2096211.0553,271357.6981 2096384.2604,271557.6981 2096384.2604,271657.6981 2096211.0553,271557.6981 2096037.8502)))","7","11",46771.42857140000,90085.71428570000,151357.14285700000,178528.57142900000,90085.71428570000
"MULTIPOLYGON (((268857.6981 2098635.9264,268657.6981 2098635.9264,268557.6981 2098809.1315,268657.6981 2098982.3365,268857.6981 2098982.3365,268957.6981 2098809.1315,268857.6981 2098635.9264)))","2","12",144250.00000000000,288100.00000000000,360100.00000000000,377050.00000000000,302550.00000000000
"MULTIPOLYGON (((271557.6981 2098809.1315,271357.6981 2098809.1315,271257.6981 2098982.3365,271357.6981 2099155.5417,271557.6981 2099155.5417,271657.6981 2098982.3365,271557.6981 2098809.1315)))","4","13",35200.00000000000,75150.00000000000,96150.00000000000,110000.00000000000,84675.00000000000
"MULTIPOLYGON (((274557.6981 2101580.4128,274357.6981 2101580.4128,274257.6981 2101753.6178,274357.6981 2101926.8229,274557.6981 2101926.8229,274657.6981 2101753.6178,274557.6981 2101580.4128)))","1","14",8700.00000000000,29800.00000000000,47200.00000000000,61600.00000000000,47200.00000000000
"MULTIPOLYGON (((271557.6981 2101580.4128,271357.6981 2101580.4128,271257.6981 2101753.6178,271357.6981 2101926.8229,271557.6981 2101926.8229,271657.6981 2101753.6178,271557.6981 2101580.4128)))","2","15",33250.00000000000,78450.00000000000,86300.00000000000,96050.00000000000,78450.00000000000
"MULTIPOLYGON (((271557.6981 2104351.6941,271357.6981 2104351.6941,271257.6981 2104524.8992,271357.6981 2104698.1042,271557.6981 2104698.1042,271657.6981 2104524.8992,271557.6981 2104351.6941)))","1","16",46600.00000000000,103300.00000000000,123800.00000000000,183700.00000000000,109500.00000000000
"MULTIPOLYGON (((274557.6981 2104351.6941,274357.6981 2104351.6941,274257.6981 2104524.8992,274357.6981 2104698.1042,274557.6981 2104698.1042,274657.6981 2104524.8992,274557.6981 2104351.6941)))","3","17",34900.00000000000,72566.66666670000,92766.66666670000,117033.33333300000,73333.33333330000
"MULTIPOLYGON (((277257.6981 2104524.8992,277057.6981 2104524.8992,276957.6981 2104698.1042,277057.6981 2104871.3093,277257.6981 2104871.3093,277357.6981 2104698.1042,277257.6981 2104524.8992)))","1","18",14000.00000000000,31000.00000000000,33500.00000000000,45000.00000000000,31400.00000000000
"MULTIPOLYGON (((280257.6981 2104524.8992,280057.6981 2104524.8992,279957.6981 2104698.1042,280057.6981 2104871.3093,280257.6981 2104871.3093,280357.6981 2104698.1042,280257.6981 2104524.8992)))","1","19",9400.00000000000,24000.00000000000,29000.00000000000,36000.00000000000,27000.00000000000
"MULTIPOLYGON (((283257.6981 2107296.1805,283057.6981 2107296.1805,282957.6981 2107469.3855,283057.6981 2107642.5906,283257.6981 2107642.5906,283357.6981 2107469.3855,283257.6981 2107296.1805)))","1","20",6800.00000000000,17700.00000000000,18700.00000000000,31400.00000000000,19300.00000000000
"MULTIPOLYGON (((280257.6981 2107296.1805,280057.6981 2107296.1805,279957.6981 2107469.3855,280057.6981 2107642.5906,280257.6981 2107642.5906,280357.6981 2107469.3855,280257.6981 2107296.1805)))","5","21",28160.00000000000,49700.00000000000,60120.00000000000,73920.00000000000,50120.00000000000
"MULTIPOLYGON (((277257.6981 2107296.1805,277057.6981 2107296.1805,276957.6981 2107469.3855,277057.6981 2107642.5906,277257.6981 2107642.5906,277357.6981 2107469.3855,277257.6981 2107296.1805)))","1","22",8800.00000000000,22400.00000000000,27200.00000000000,34500.00000000000,25800.00000000000
"MULTIPOLYGON (((274557.6981 2107469.3855,274357.6981 2107469.3855,274257.6981 2107642.5906,274357.6981 2107815.7957,274557.6981 2107815.7957,274657.6981 2107642.5906,274557.6981 2107469.3855)))","2","23",14850.00000000000,35550.00000000000,42650.00000000000,53350.00000000000,36400.00000000000
"MULTIPOLYGON (((271557.6981 2107469.3855,271357.6981 2107469.3855,271257.6981 2107642.5906,271357.6981 2107815.7957,271557.6981 2107815.7957,271657.6981 2107642.5906,271557.6981 2107469.3855)))","3","24",60600.00000000000,101000.00000000000,122600.00000000000,152833.33333299999,104000.00000000000
"MULTIPOLYGON (((271557.6981 2110240.6668,271357.6981 2110240.6668,271257.6981 2110413.8719,271357.6981 2110587.077,271557.6981 2110587.077,271657.6981 2110413.8719,271557.6981 2110240.6668)))","3","25",83200.00000000000,138666.66666700001,159533.33333299999,204066.66666700001,138666.66666700001
"MULTIPOLYGON (((274557.6981 2110240.6668,274357.6981 2110240.6668,274257.6981 2110413.8719,274357.6981 2110587.077,274557.6981 2110587.077,274657.6981 2110413.8719,274557.6981 2110240.6668)))","2","26",50650.00000000000,84400.00000000000,105500.00000000000,128600.00000000000,84400.00000000000
"MULTIPOLYGON (((277257.6981 2110067.4617,277057.6981 2110067.4617,276957.6981 2110240.6668,277057.6981 2110413.8719,277257.6981 2110413.8719,277357.6981 2110240.6668,277257.6981 2110067.4617)))","4","27",13000.00000000000,21425.00000000000,36900.00000000000,49750.00000000000,32375.00000000000
"MULTIPOLYGON (((280257.6981 2110067.4617,280057.6981 2110067.4617,279957.6981 2110240.6668,280057.6981 2110413.8719,280257.6981 2110413.8719,280357.6981 2110240.6668,280257.6981 2110067.4617)))","2","28",21250.00000000000,42150.00000000000,53750.00000000000,78850.00000000000,49750.00000000000
"MULTIPOLYGON (((280257.6981 2113185.1532,280057.6981 2113185.1532,279957.6981 2113358.3583,280057.6981 2113531.5634,280257.6981 2113531.5634,280357.6981 2113358.3583,280257.6981 2113185.1532)))","3","29",30800.00000000000,55900.00000000000,68333.33333330000,87200.00000000000,55900.00000000000
"MULTIPOLYGON (((277257.6981 2113185.1532,277057.6981 2113185.1532,276957.6981 2113358.3583,277057.6981 2113531.5634,277257.6981 2113531.5634,277357.6981 2113358.3583,277257.6981 2113185.1532)))","3","30",24533.33333330000,45000.00000000000,50966.66666670000,61500.00000000000,45333.33333330000
"MULTIPOLYGON (((274557.6981 2113011.9481,274357.6981 2113011.9481,274257.6981 2113185.1532,274357.6981 2113358.3583,274557.6981 2113358.3583,274657.6981 2113185.1532,274557.6981 2113011.9481)))","3","31",21133.33333330000,43466.66666670000,51100.00000000000,64333.33333330000,46733.33333330000
"MULTIPOLYGON (((271557.6981 2113011.9481,271357.6981 2113011.9481,271257.6981 2113185.1532,271357.6981 2113358.3583,271557.6981 2113358.3583,271657.6981 2113185.1532,271557.6981 2113011.9481)))","1","32",78000.00000000000,130000.00000000000,143000.00000000000,195000.00000000000,130000.00000000000
"MULTIPOLYGON (((271557.6981 2115783.2294,271357.6981 2115783.2294,271257.6981 2115956.4345,271357.6981 2116129.6396,271557.6981 2116129.6396,271657.6981 2115956.4345,271557.6981 2115783.2294)))","5","33",47580.00000000000,79300.00000000000,98260.00000000000,122080.00000000000,79300.00000000000
"MULTIPOLYGON (((274557.6981 2115783.2294,274357.6981 2115783.2294,274257.6981 2115956.4345,274357.6981 2116129.6396,274557.6981 2116129.6396,274657.6981 2115956.4345,274557.6981 2115783.2294)))","4","34",22350.00000000000,43875.00000000000,53525.00000000000,79675.00000000000,44875.00000000000
"MULTIPOLYGON (((277257.6981 2115956.4345,277057.6981 2115956.4345,276957.6981 2116129.6396,277057.6981 2116302.8447,277257.6981 2116302.8447,277357.6981 2116129.6396,277257.6981 2115956.4345)))","2","35",25750.00000000000,47250.00000000000,59250.00000000000,73000.00000000000,50700.00000000000
"MULTIPOLYGON (((282957.6981 2115783.2294,282757.6981 2115783.2294,282657.6981 2115956.4345,282757.6981 2116129.6396,282957.6981 2116129.6396,283057.6981 2115956.4345,282957.6981 2115783.2294)))","1","36",22500.00000000000,45000.00000000000,54000.00000000000,67500.00000000000,45000.00000000000
"MULTIPOLYGON (((282957.6981 2118900.9209,282757.6981 2118900.9209,282657.6981 2119074.1259,282757.6981 2119247.331,282957.6981 2119247.331,283057.6981 2119074.1259,282957.6981 2118900.9209)))","2","37",22550.00000000000,42500.00000000000,50300.00000000000,63000.00000000000,42500.00000000000
"MULTIPOLYGON (((277257.6981 2118727.7157,277057.6981 2118727.7157,276957.6981 2118900.9209,277057.6981 2119074.1259,277257.6981 2119074.1259,277357.6981 2118900.9209,277257.6981 2118727.7157)))","3","38",19266.66666670000,40166.66666670000,45600.00000000000,61633.33333330000,40166.66666670000
"MULTIPOLYGON (((274557.6981 2118900.9209,274357.6981 2118900.9209,274257.6981 2119074.1259,274357.6981 2119247.331,274557.6981 2119247.331,274657.6981 2119074.1259,274557.6981 2118900.9209)))","3","39",17400.00000000000,36900.00000000000,46900.00000000000,68533.33333330000,38366.66666670000
"MULTIPOLYGON (((271557.6981 2118900.9209,271357.6981 2118900.9209,271257.6981 2119074.1259,271357.6981 2119247.331,271557.6981 2119247.331,271657.6981 2119074.1259,271557.6981 2118900.9209)))","2","40",17700.00000000000,35700.00000000000,41250.00000000000,56800.00000000000,35700.00000000000
"MULTIPOLYGON (((268857.6981 2118727.7157,268657.6981 2118727.7157,268557.6981 2118900.9209,268657.6981 2119074.1259,268857.6981 2119074.1259,268957.6981 2118900.9209,268857.6981 2118727.7157)))","2","41",9600.00000000000,24650.00000000000,31750.00000000000,38800.00000000000,24650.00000000000
"MULTIPOLYGON (((268857.6981 2121498.997,268657.6981 2121498.997,268557.6981 2121672.2022,268657.6981 2121845.4072,268857.6981 2121845.4072,268957.6981 2121672.2022,268857.6981 2121498.997)))","2","42",11550.00000000000,27200.00000000000,34000.00000000000,40800.00000000000,27200.00000000000
"MULTIPOLYGON (((274557.6981 2121672.2022,274357.6981 2121672.2022,274257.6981 2121845.4072,274357.6981 2122018.6123,274557.6981 2122018.6123,274657.6981 2121845.4072,274557.6981 2121672.2022)))","6","43",22000.00000000000,43966.66666670000,57066.66666670000,70800.00000000000,43966.66666670000
"MULTIPOLYGON (((277257.6981 2121498.997,277057.6981 2121498.997,276957.6981 2121672.2022,277057.6981 2121845.4072,277257.6981 2121845.4072,277357.6981 2121672.2022,277257.6981 2121498.997)))","1","44",14400.00000000000,32000.00000000000,40000.00000000000,50000.00000000000,32000.00000000000
"MULTIPOLYGON (((285957.6981 2121672.2022,285757.6981 2121672.2022,285657.6981 2121845.4072,285757.6981 2122018.6123,285957.6981 2122018.6123,286057.6981 2121845.4072,285957.6981 2121672.2022)))","2","45",23550.00000000000,47100.00000000000,58850.00000000000,87700.00000000000,47100.00000000000
"MULTIPOLYGON (((277257.6981 2124616.6885,277057.6981 2124616.6885,276957.6981 2124789.8936,277057.6981 2124963.0987,277257.6981 2124963.0987,277357.6981 2124789.8936,277257.6981 2124616.6885)))","4","46",26775.00000000000,50300.00000000000,65075.00000000000,80050.00000000000,50275.00000000000
"MULTIPOLYGON (((274557.6981 2124443.4834,274357.6981 2124443.4834,274257.6981 2124616.6885,274357.6981 2124789.8936,274557.6981 2124789.8936,274657.6981 2124616.6885,274557.6981 2124443.4834)))","1","47",24400.00000000000,48800.00000000000,61000.00000000000,73200.00000000000,48800.00000000000
"MULTIPOLYGON (((271557.6981 2124443.4834,271357.6981 2124443.4834,271257.6981 2124616.6885,271357.6981 2124789.8936,271557.6981 2124789.8936,271657.6981 2124616.6885,271557.6981 2124443.4834)))","3","48",22433.33333330000,44400.00000000000,53200.00000000000,61933.33333330000,44400.00000000000
"MULTIPOLYGON (((271557.6981 2127214.7647,271357.6981 2127214.7647,271257.6981 2127387.9698,271357.6981 2127561.1749,271557.6981 2127561.1749,271657.6981 2127387.9698,271557.6981 2127214.7647)))","1","49",15000.00000000000,33200.00000000000,41500.00000000000,49800.00000000000,33200.00000000000
"MULTIPOLYGON (((274557.6981 2127214.7647,274357.6981 2127214.7647,274257.6981 2127387.9698,274357.6981 2127561.1749,274557.6981 2127561.1749,274657.6981 2127387.9698,274557.6981 2127214.7647)))","8","50",19837.50000000000,38500.00000000000,56375.00000000000,72262.50000000000,38500.00000000000
"MULTIPOLYGON (((274557.6981 2130332.4562,274357.6981 2130332.4562,274257.6981 2130505.6612,274357.6981 2130678.8664,274557.6981 2130678.8664,274657.6981 2130505.6612,274557.6981 2130332.4562)))","3","51",17266.66666670000,38300.00000000000,53633.33333330000,68000.00000000000,38333.33333330000
"MULTIPOLYGON (((268857.6981 2130159.2511,268657.6981 2130159.2511,268557.6981 2130332.4562,268657.6981 2130505.6612,268857.6981 2130505.6612,268957.6981 2130332.4562,268857.6981 2130159.2511)))","1","52",6400.00000000000,16700.00000000000,20900.00000000000,26100.00000000000,16700.00000000000
"MULTIPOLYGON (((276057.6981 2130852.0714,275857.6981 2130852.0714,275757.6981 2131025.2765,275857.6981 2131198.4816,276057.6981 2131198.4816,276157.6981 2131025.2765,276057.6981 2130852.0714)))","1","53",16000.00000000000,35600.00000000000,47200.00000000000,58800.00000000000,36600.00000000000
"MULTIPOLYGON (((274557.6981 2131025.2765,274357.6981 2131025.2765,274257.6981 2131198.4816,274357.6981 2131371.6867,274557.6981 2131371.6867,274657.6981 2131198.4816,274557.6981 2131025.2765)))","2","54",12200.00000000000,28350.00000000000,36250.00000000000,51100.00000000000,28350.00000000000
"MULTIPOLYGON (((268857.6981 2130852.0714,268657.6981 2130852.0714,268557.6981 2131025.2765,268657.6981 2131198.4816,268857.6981 2131198.4816,268957.6981 2131025.2765,268857.6981 2130852.0714)))","1","55",6400.00000000000,16700.00000000000,20900.00000000000,26100.00000000000,16700.00000000000
"MULTIPOLYGON (((267357.6981 2131025.2765,267157.6981 2131025.2765,267057.6981 2131198.4816,267157.6981 2131371.6867,267357.6981 2131371.6867,267457.6981 2131198.4816,267357.6981 2131025.2765)))","1","56",6400.00000000000,16700.00000000000,20900.00000000000,26100.00000000000,16700.00000000000
"MULTIPOLYGON (((267357.6981 2129639.6359,267157.6981 2129639.6359,267057.6981 2129812.841,267157.6981 2129986.046,267357.6981 2129986.046,267457.6981 2129812.841,267357.6981 2129639.6359)))","1","57",6400.00000000000,16700.00000000000,20900.00000000000,26100.00000000000,16700.00000000000
"MULTIPOLYGON (((268857.6981 2129466.4308,268657.6981 2129466.4308,268557.6981 2129639.6359,268657.6981 2129812.841,268857.6981 2129812.841,268957.6981 2129639.6359,268857.6981 2129466.4308)))","1","58",6400.00000000000,16700.00000000000,20900.00000000000,26100.00000000000,16700.00000000000
"MULTIPOLYGON (((274557.6981 2129639.6359,274357.6981 2129639.6359,274257.6981 2129812.841,274357.6981 2129986.046,274557.6981 2129986.046,274657.6981 2129812.841,274557.6981 2129639.6359)))","2","59",16650.00000000000,33950.00000000000,54700.00000000000,75500.00000000000,34000.00000000000
"MULTIPOLYGON (((276057.6981 2129466.4308,275857.6981 2129466.4308,275757.6981 2129639.6359,275857.6981 2129812.841,276057.6981 2129812.841,276157.6981 2129639.6359,276057.6981 2129466.4308)))","2","60",12800.00000000000,30050.00000000000,40050.00000000000,50050.00000000000,30200.00000000000
"MULTIPOLYGON (((276057.6981 2128080.7901,275857.6981 2128080.7901,275757.6981 2128253.9952,275857.6981 2128427.2003,276057.6981 2128427.2003,276157.6981 2128253.9952,276057.6981 2128080.7901)))","1","61",16000.00000000000,35500.00000000000,56300.00000000000,77100.00000000000,35500.00000000000
"MULTIPOLYGON (((274557.6981 2127907.5851,274357.6981 2127907.5851,274257.6981 2128080.7901,274357.6981 2128253.9952,274557.6981 2128253.9952,274657.6981 2128080.7901,274557.6981 2127907.5851)))","5","62",18260.00000000000,36080.00000000000,52180.00000000000,68120.00000000000,36080.00000000000
"MULTIPOLYGON (((273057.6981 2128080.7901,272857.6981 2128080.7901,272757.6981 2128253.9952,272857.6981 2128427.2003,273057.6981 2128427.2003,273157.6981 2128253.9952,273057.6981 2128080.7901)))","4","63",14425.00000000000,32800.00000000000,41850.00000000000,56925.00000000000,32800.00000000000
"MULTIPOLYGON (((271557.6981 2127907.5851,271357.6981 2127907.5851,271257.6981 2128080.7901,271357.6981 2128253.9952,271557.6981 2128253.9952,271657.6981 2128080.7901,271557.6981 2127907.5851)))","3","64",18033.33333330000,36266.66666670000,47233.33333330000,58233.33333330000,36266.66666670000
"MULTIPOLYGON (((267357.6981 2127907.5851,267157.6981 2127907.5851,267057.6981 2128080.7901,267157.6981 2128253.9952,267357.6981 2128253.9952,267457.6981 2128080.7901,267357.6981 2127907.5851)))","1","65",7000.00000000000,18200.00000000000,22800.00000000000,27300.00000000000,18200.00000000000
"MULTIPOLYGON (((267357.6981 2126521.9444,267157.6981 2126521.9444,267057.6981 2126695.1495,267157.6981 2126868.3546,267357.6981 2126868.3546,267457.6981 2126695.1495,267357.6981 2126521.9444)))","1","66",6400.00000000000,16700.00000000000,24600.00000000000,26100.00000000000,16700.00000000000
"MULTIPOLYGON (((271557.6981 2126521.9444,271357.6981 2126521.9444,271257.6981 2126695.1495,271357.6981 2126868.3546,271557.6981 2126868.3546,271657.6981 2126695.1495,271557.6981 2126521.9444)))","1","67",23100.00000000000,46200.00000000000,54600.00000000000,62900.00000000000,46200.00000000000
"MULTIPOLYGON (((273057.6981 2126695.1495,272857.6981 2126695.1495,272757.6981 2126868.3546,272857.6981 2127041.5597,273057.6981 2127041.5597,273157.6981 2126868.3546,273057.6981 2126695.1495)))","2","68",16150.00000000000,35950.00000000000,50450.00000000000,65050.00000000000,35950.00000000000
"MULTIPOLYGON (((274557.6981 2126521.9444,274357.6981 2126521.9444,274257.6981 2126695.1495,274357.6981 2126868.3546,274557.6981 2126868.3546,274657.6981 2126695.1495,274557.6981 2126521.9444)))","8","69",19437.50000000000,39037.50000000000,57775.00000000000,73900.00000000000,39000.00000000000
"MULTIPOLYGON (((276057.6981 2126695.1495,275857.6981 2126695.1495,275757.6981 2126868.3546,275857.6981 2127041.5597,276057.6981 2127041.5597,276157.6981 2126868.3546,276057.6981 2126695.1495)))","2","70",20850.00000000000,43650.00000000000,55550.00000000000,67300.00000000000,43650.00000000000
"MULTIPOLYGON (((277257.6981 2125309.5089,277057.6981 2125309.5089,276957.6981 2125482.7139,277057.6981 2125655.919,277257.6981 2125655.919,277357.6981 2125482.7139,277257.6981 2125309.5089)))","2","71",14350.00000000000,26550.00000000000,35200.00000000000,43850.00000000000,26550.00000000000
"MULTIPOLYGON (((275757.6981 2125136.3038,275557.6981 2125136.3038,275457.6981 2125309.5089,275557.6981 2125482.7139,275757.6981 2125482.7139,275857.6981 2125309.5089,275757.6981 2125136.3038)))","2","72",24800.00000000000,44750.00000000000,63750.00000000000,82550.00000000000,44750.00000000000
"MULTIPOLYGON (((274557.6981 2125136.3038,274357.6981 2125136.3038,274257.6981 2125309.5089,274357.6981 2125482.7139,274557.6981 2125482.7139,274657.6981 2125309.5089,274557.6981 2125136.3038)))","3","73",22233.33333330000,44466.66666670000,56933.33333330000,73233.33333330000,44466.66666670000
"MULTIPOLYGON (((273057.6981 2125309.5089,272857.6981 2125309.5089,272757.6981 2125482.7139,272857.6981 2125655.919,273057.6981 2125655.919,273157.6981 2125482.7139,273057.6981 2125309.5089)))","1","74",22400.00000000000,44800.00000000000,59400.00000000000,74100.00000000000,44800.00000000000
"MULTIPOLYGON (((271557.6981 2125136.3038,271357.6981 2125136.3038,271257.6981 2125309.5089,271357.6981 2125482.7139,271557.6981 2125482.7139,271657.6981 2125309.5089,271557.6981 2125136.3038)))","1","75",23100.00000000000,46200.00000000000,54600.00000000000,62900.00000000000,46200.00000000000
"MULTIPOLYGON (((270357.6981 2125136.3038,270157.6981 2125136.3038,270057.6981 2125309.5089,270157.6981 2125482.7139,270357.6981 2125482.7139,270457.6981 2125309.5089,270357.6981 2125136.3038)))","1","76",15700.00000000000,34900.00000000000,46500.00000000000,58100.00000000000,34900.00000000000
"MULTIPOLYGON (((267357.6981 2125136.3038,267157.6981 2125136.3038,267057.6981 2125309.5089,267157.6981 2125482.7139,267357.6981 2125482.7139,267457.6981 2125309.5089,267357.6981 2125136.3038)))","1","77",6400.00000000000,16700.00000000000,24600.00000000000,26100.00000000000,16700.00000000000
"MULTIPOLYGON (((267357.6981 2123750.6631,267157.6981 2123750.6631,267057.6981 2123923.8682,267157.6981 2124097.0733,267357.6981 2124097.0733,267457.6981 2123923.8682,267357.6981 2123750.6631)))","1","78",6400.00000000000,16700.00000000000,24600.00000000000,26100.00000000000,16700.00000000000
"MULTIPOLYGON (((268857.6981 2123923.8682,268657.6981 2123923.8682,268557.6981 2124097.0733,268657.6981 2124270.2784,268857.6981 2124270.2784,268957.6981 2124097.0733,268857.6981 2123923.8682)))","3","79",10166.66666670000,24500.00000000000,31533.33333330000,38566.66666670000,24500.00000000000
"MULTIPOLYGON (((270357.6981 2123750.6631,270157.6981 2123750.6631,270057.6981 2123923.8682,270157.6981 2124097.0733,270357.6981 2124097.0733,270457.6981 2123923.8682,270357.6981 2123750.6631)))","2","80",19450.00000000000,36400.00000000000,44000.00000000000,51600.00000000000,36400.00000000000
"MULTIPOLYGON (((271557.6981 2123750.6631,271357.6981 2123750.6631,271257.6981 2123923.8682,271357.6981 2124097.0733,271557.6981 2124097.0733,271657.6981 2123923.8682,271557.6981 2123750.6631)))","2","81",19450.00000000000,36400.00000000000,44000.00000000000,51600.00000000000,36400.00000000000
"MULTIPOLYGON (((273057.6981 2123923.8682,272857.6981 2123923.8682,272757.6981 2124097.0733,272857.6981 2124270.2784,273057.6981 2124270.2784,273157.6981 2124097.0733,273057.6981 2123923.8682)))","1","82",22500.00000000000,45000.00000000000,49100.00000000000,74200.00000000000,45000.00000000000
"MULTIPOLYGON (((274557.6981 2123750.6631,274357.6981 2123750.6631,274257.6981 2123923.8682,274357.6981 2124097.0733,274557.6981 2124097.0733,274657.6981 2123923.8682,274557.6981 2123750.6631)))","2","83",18600.00000000000,39050.00000000000,50050.00000000000,61050.00000000000,39050.00000000000
"MULTIPOLYGON (((275757.6981 2123750.6631,275557.6981 2123750.6631,275457.6981 2123923.8682,275557.6981 2124097.0733,275757.6981 2124097.0733,275857.6981 2123923.8682,275757.6981 2123750.6631)))","1","84",24300.00000000000,48600.00000000000,54900.00000000000,61200.00000000000,48600.00000000000
"MULTIPOLYGON (((277257.6981 2123923.8682,277057.6981 2123923.8682,276957.6981 2124097.0733,277057.6981 2124270.2784,277257.6981 2124270.2784,277357.6981 2124097.0733,277257.6981 2123923.8682)))","2","85",20100.00000000000,42150.00000000000,52700.00000000000,63650.00000000000,42150.00000000000
"MULTIPOLYGON (((284457.6981 2122191.8174,284257.6981 2122191.8174,284157.6981 2122365.0225,284257.6981 2122538.2276,284457.6981 2122538.2276,284557.6981 2122365.0225,284457.6981 2122191.8174)))","3","86",26300.00000000000,49300.00000000000,58566.66666670000,81066.66666670000,49300.00000000000
"MULTIPOLYGON (((277257.6981 2122191.8174,277057.6981 2122191.8174,276957.6981 2122365.0225,277057.6981 2122538.2276,277257.6981 2122538.2276,277357.6981 2122365.0225,277257.6981 2122191.8174)))","1","87",14400.00000000000,32000.00000000000,40000.00000000000,50000.00000000000,32000.00000000000
"MULTIPOLYGON (((275757.6981 2122365.0225,275557.6981 2122365.0225,275457.6981 2122538.2276,275557.6981 2122711.4326,275757.6981 2122711.4326,275857.6981 2122538.2276,275757.6981 2122365.0225)))","3","88",13900.00000000000,32066.66666670000,41100.00000000000,50833.33333330000,32066.66666670000
"MULTIPOLYGON (((274557.6981 2122365.0225,274357.6981 2122365.0225,274257.6981 2122538.2276,274357.6981 2122711.4326,274557.6981 2122711.4326,274657.6981 2122538.2276,274557.6981 2122365.0225)))","2","89",22400.00000000000,44150.00000000000,61950.00000000000,81650.00000000000,44150.00000000000
"MULTIPOLYGON (((273057.6981 2122191.8174,272857.6981 2122191.8174,272757.6981 2122365.0225,272857.6981 2122538.2276,273057.6981 2122538.2276,273157.6981 2122365.0225,273057.6981 2122191.8174)))","1","90",17300.00000000000,38500.00000000000,51900.00000000000,65400.00000000000,38600.00000000000
"MULTIPOLYGON (((270357.6981 2122365.0225,270157.6981 2122365.0225,270057.6981 2122538.2276,270157.6981 2122711.4326,270357.6981 2122711.4326,270457.6981 2122538.2276,270357.6981 2122365.0225)))","1","91",14200.00000000000,31600.00000000000,39500.00000000000,47400.00000000000,31600.00000000000
