WKT,Join_Count,TARGET_FID,OPEN_LAND,RESIDENTIA,COMMERCIAL,COMMERC_01,INDUSTRIAL
"MULTIPOLYGON (((267957.6981 2118900.9209,267757.6981 2118900.9209,267657.6981 2119074.1259,267757.6981 2119247.331,267957.6981 2119247.331,268057.6981 2119074.1259,267957.6981 2118900.9209)))",1,531,30000,82900,103700,128600,82900
"MULTIPOLYGON (((272457.6981 2118727.7157,272257.6981 2118727.7157,272157.6981 2118900.9209,272257.6981 2119074.1259,272457.6981 2119074.1259,272557.6981 2118900.9209,272457.6981 2118727.7157)))",5,532,60700,120260,142660,183940,120260
"MULTIPOLYGON (((273057.6981 2118727.7157,272857.6981 2118727.7157,272757.6981 2118900.9209,272857.6981 2119074.1259,273057.6981 2119074.1259,273157.6981 2118900.9209,273057.6981 2118727.7157)))",4,533,58725,108850,139875,189325,108850
"MULTIPOLYGON (((273657.6981 2118727.7157,273457.6981 2118727.7157,273357.6981 2118900.9209,273457.6981 2119074.1259,273657.6981 2119074.1259,273757.6981 2118900.9209,273657.6981 2118727.7157)))",2,534,71250,141300,170000,204100,141300
"MULTIPOLYGON (((275157.6981 2118900.9209,274957.6981 2118900.9209,274857.6981 2119074.1259,274957.6981 2119247.331,275157.6981 2119247.331,275257.6981 2119074.1259,275157.6981 2118900.9209)))",1,535,46000,114500,166000,217700,114100
"MULTIPOLYGON (((276057.6981 2118727.7157,275857.6981 2118727.7157,275757.6981 2118900.9209,275857.6981 2119074.1259,276057.6981 2119074.1259,276157.6981 2118900.9209,276057.6981 2118727.7157)))",2,536,54650,115500,153600,196900,115300
"MULTIPOLYGON (((276657.6981 2118727.7157,276457.6981 2118727.7157,276357.6981 2118900.9209,276457.6981 2119074.1259,276657.6981 2119074.1259,276757.6981 2118900.9209,276657.6981 2118727.7157)))",1,537,21200,51000,63300,87600,51000
"MULTIPOLYGON (((278157.6981 2118900.9209,277957.6981 2118900.9209,277857.6981 2119074.1259,277957.6981 2119247.331,278157.6981 2119247.331,278257.6981 2119074.1259,278157.6981 2118900.9209)))",1,538,56400,104600,114800,153800,104600
"MULTIPOLYGON (((282357.6981 2118900.9209,282157.6981 2118900.9209,282057.6981 2119074.1259,282157.6981 2119247.331,282357.6981 2119247.331,282457.6981 2119074.1259,282357.6981 2118900.9209)))",3,539,48733.33333,103133.3333,117833.3333,147166.6667,103133.3333
"MULTIPOLYGON (((283857.6981 2118727.7157,283657.6981 2118727.7157,283557.6981 2118900.9209,283657.6981 2119074.1259,283857.6981 2119074.1259,283957.6981 2118900.9209,283857.6981 2118727.7157)))",2,540,51250,112800,128600,157600,112800
"MULTIPOLYGON (((284457.6981 2118727.7157,284257.6981 2118727.7157,284157.6981 2118900.9209,284257.6981 2119074.1259,284457.6981 2119074.1259,284557.6981 2118900.9209,284457.6981 2118727.7157)))",2,541,41100,93650,106600,125800,93650
"MULTIPOLYGON (((285057.6981 2118727.7157,284857.6981 2118727.7157,284757.6981 2118900.9209,284857.6981 2119074.1259,285057.6981 2119074.1259,285157.6981 2118900.9209,285057.6981 2118727.7157)))",4,542,41625,90650,101600,140775,90650
"MULTIPOLYGON (((283857.6981 2119420.5361,283657.6981 2119420.5361,283557.6981 2119593.7412,283657.6981 2119766.9463,283857.6981 2119766.9463,283957.6981 2119593.7412,283857.6981 2119420.5361)))",2,543,65650,130000,153350,211850,130000
"MULTIPOLYGON (((282357.6981 2119593.7412,282157.6981 2119593.7412,282057.6981 2119766.9463,282157.6981 2119940.1513,282357.6981 2119940.1513,282457.6981 2119766.9463,282357.6981 2119593.7412)))",2,544,44450,97600,111400,139150,97600
"MULTIPOLYGON (((278157.6981 2119593.7412,277957.6981 2119593.7412,277857.6981 2119766.9463,277957.6981 2119940.1513,278157.6981 2119940.1513,278257.6981 2119766.9463,278157.6981 2119593.7412)))",2,545,20600,51050,61950,80100,51050
"MULTIPOLYGON (((276657.6981 2119420.5361,276457.6981 2119420.5361,276357.6981 2119593.7412,276457.6981 2119766.9463,276657.6981 2119766.9463,276757.6981 2119593.7412,276657.6981 2119420.5361)))",1,546,21200,51000,63300,87600,51000
"MULTIPOLYGON (((275157.6981 2119593.7412,274957.6981 2119593.7412,274857.6981 2119766.9463,274957.6981 2119940.1513,275157.6981 2119940.1513,275257.6981 2119766.9463,275157.6981 2119593.7412)))",3,547,31366.66667,78100,106400,140133.3333,77966.66667
"MULTIPOLYGON (((273657.6981 2119420.5361,273457.6981 2119420.5361,273357.6981 2119593.7412,273457.6981 2119766.9463,273657.6981 2119766.9463,273757.6981 2119593.7412,273657.6981 2119420.5361)))",3,548,82166.66667,139866.6667,188566.6667,269366.6667,139866.6667
"MULTIPOLYGON (((267357.6981 2120286.5615,267157.6981 2120286.5615,267057.6981 2120459.7666,267157.6981 2120632.9717,267357.6981 2120632.9717,267457.6981 2120459.7666,267357.6981 2120286.5615)))",1,549,18900,47500,60800,76600,47500
"MULTIPOLYGON (((267957.6981 2120286.5615,267757.6981 2120286.5615,267657.6981 2120459.7666,267757.6981 2120632.9717,267957.6981 2120632.9717,268057.6981 2120459.7666,267957.6981 2120286.5615)))",1,550,30000,82900,103700,128600,82900
"MULTIPOLYGON (((271557.6981 2120286.5615,271357.6981 2120286.5615,271257.6981 2120459.7666,271357.6981 2120632.9717,271557.6981 2120632.9717,271657.6981 2120459.7666,271557.6981 2120286.5615)))",1,551,26800,68700,81300,97400,68700
"MULTIPOLYGON (((272457.6981 2120113.3564,272257.6981 2120113.3564,272157.6981 2120286.5615,272257.6981 2120459.7666,272457.6981 2120459.7666,272557.6981 2120286.5615,272457.6981 2120113.3564)))",2,552,76750,142100,172200,204350,142100
"MULTIPOLYGON (((273057.6981 2120113.3564,272857.6981 2120113.3564,272757.6981 2120286.5615,272857.6981 2120459.7666,273057.6981 2120459.7666,273157.6981 2120286.5615,273057.6981 2120113.3564)))",1,553,71000,131600,176600,218300,131600
"MULTIPOLYGON (((273657.6981 2120113.3564,273457.6981 2120113.3564,273357.6981 2120286.5615,273457.6981 2120459.7666,273657.6981 2120459.7666,273757.6981 2120286.5615,273657.6981 2120113.3564)))",4,554,65100,122150,159650,226075,122150
"MULTIPOLYGON (((274557.6981 2120286.5615,274357.6981 2120286.5615,274257.6981 2120459.7666,274357.6981 2120632.9717,274557.6981 2120632.9717,274657.6981 2120459.7666,274557.6981 2120286.5615)))",2,555,63550,125500,156550,232450,136150
"MULTIPOLYGON (((275157.6981 2120286.5615,274957.6981 2120286.5615,274857.6981 2120459.7666,274957.6981 2120632.9717,275157.6981 2120632.9717,275257.6981 2120459.7666,275157.6981 2120286.5615)))",4,556,47575,97525,121025,152925,97525
"MULTIPOLYGON (((276057.6981 2120113.3564,275857.6981 2120113.3564,275757.6981 2120286.5615,275857.6981 2120459.7666,276057.6981 2120459.7666,276157.6981 2120286.5615,276057.6981 2120113.3564)))",1,557,21200,51000,63300,87600,51000
"MULTIPOLYGON (((276657.6981 2120113.3564,276457.6981 2120113.3564,276357.6981 2120286.5615,276457.6981 2120459.7666,276657.6981 2120459.7666,276757.6981 2120286.5615,276657.6981 2120113.3564)))",1,558,21200,51000,63300,87600,51000
"MULTIPOLYGON (((277257.6981 2120113.3564,277057.6981 2120113.3564,276957.6981 2120286.5615,277057.6981 2120459.7666,277257.6981 2120459.7666,277357.6981 2120286.5615,277257.6981 2120113.3564)))",1,559,21200,51000,63300,87600,51000
"MULTIPOLYGON (((281757.6981 2120286.5615,281557.6981 2120286.5615,281457.6981 2120459.7666,281557.6981 2120632.9717,281757.6981 2120632.9717,281857.6981 2120459.7666,281757.6981 2120286.5615)))",2,560,19200,49150,57950,69650,49150
"MULTIPOLYGON (((282357.6981 2120286.5615,282157.6981 2120286.5615,282057.6981 2120459.7666,282157.6981 2120632.9717,282357.6981 2120632.9717,282457.6981 2120459.7666,282357.6981 2120286.5615)))",3,561,41466.66667,87633.33333,107766.6667,134033.3333,87633.33333
"MULTIPOLYGON (((282957.6981 2120286.5615,282757.6981 2120286.5615,282657.6981 2120459.7666,282757.6981 2120632.9717,282957.6981 2120632.9717,283057.6981 2120459.7666,282957.6981 2120286.5615)))",3,562,58000,118166.6667,143566.6667,180933.3333,118166.6667
"MULTIPOLYGON (((283857.6981 2120113.3564,283657.6981 2120113.3564,283557.6981 2120286.5615,283657.6981 2120459.7666,283857.6981 2120459.7666,283957.6981 2120286.5615,283857.6981 2120113.3564)))",1,563,59500,114500,125500,202600,114500
"MULTIPOLYGON (((284457.6981 2120113.3564,284257.6981 2120113.3564,284157.6981 2120286.5615,284257.6981 2120459.7666,284457.6981 2120459.7666,284557.6981 2120286.5615,284457.6981 2120113.3564)))",6,564,58933.33333,114766.6667,131633.3333,206500,114766.6667
"MULTIPOLYGON (((285057.6981 2120113.3564,284857.6981 2120113.3564,284757.6981 2120286.5615,284857.6981 2120459.7666,285057.6981 2120459.7666,285157.6981 2120286.5615,285057.6981 2120113.3564)))",1,565,56900,116300,128200,224800,116300
"MULTIPOLYGON (((285957.6981 2120286.5615,285757.6981 2120286.5615,285657.6981 2120459.7666,285757.6981 2120632.9717,285957.6981 2120632.9717,286057.6981 2120459.7666,285957.6981 2120286.5615)))",3,566,56866.66667,114366.6667,142133.3333,194466.6667,114366.6667
"MULTIPOLYGON (((286557.6981 2120286.5615,286357.6981 2120286.5615,286257.6981 2120459.7666,286357.6981 2120632.9717,286557.6981 2120632.9717,286657.6981 2120459.7666,286557.6981 2120286.5615)))",1,567,56200,112500,123600,140700,112500
"MULTIPOLYGON (((286557.6981 2120979.3818,286357.6981 2120979.3818,286257.6981 2121152.5869,286357.6981 2121325.792,286557.6981 2121325.792,286657.6981 2121152.5869,286557.6981 2120979.3818)))",2,568,56550,114400,125900,182750,114400
"MULTIPOLYGON (((285357.6981 2120979.3818,285157.6981 2120979.3818,285057.6981 2121152.5869,285157.6981 2121325.792,285357.6981 2121325.792,285457.6981 2121152.5869,285357.6981 2120979.3818)))",4,569,55900,110050,127600,208600,110050
"MULTIPOLYGON (((283857.6981 2120806.1768,283657.6981 2120806.1768,283557.6981 2120979.3818,283657.6981 2121152.5869,283857.6981 2121152.5869,283957.6981 2120979.3818,283857.6981 2120806.1768)))",1,570,59500,114500,125500,202600,114500
"MULTIPOLYGON (((276657.6981 2120806.1768,276457.6981 2120806.1768,276357.6981 2120979.3818,276457.6981 2121152.5869,276657.6981 2121152.5869,276757.6981 2120979.3818,276657.6981 2120806.1768)))",3,571,44700,91966.66667,112400,133266.6667,91966.66667
"MULTIPOLYGON (((275157.6981 2120979.3818,274957.6981 2120979.3818,274857.6981 2121152.5869,274957.6981 2121325.792,275157.6981 2121325.792,275257.6981 2121152.5869,275157.6981 2120979.3818)))",3,572,88600,158733.3333,190066.6667,236166.6667,158733.3333
"MULTIPOLYGON (((273657.6981 2120806.1768,273457.6981 2120806.1768,273357.6981 2120979.3818,273457.6981 2121152.5869,273657.6981 2121152.5869,273757.6981 2120979.3818,273657.6981 2120806.1768)))",3,573,70700,129333.3333,167900,243866.6667,129333.3333
"MULTIPOLYGON (((272457.6981 2120806.1768,272257.6981 2120806.1768,272157.6981 2120979.3818,272257.6981 2121152.5869,272457.6981 2121152.5869,272557.6981 2120979.3818,272457.6981 2120806.1768)))",3,574,79566.66667,147466.6667,178066.6667,211133.3333,147466.6667
"MULTIPOLYGON (((267957.6981 2120979.3818,267757.6981 2120979.3818,267657.6981 2121152.5869,267757.6981 2121325.792,267957.6981 2121325.792,268057.6981 2121152.5869,267957.6981 2120979.3818)))",2,575,24450,65200,82250,102600,65200
"MULTIPOLYGON (((269457.6981 2121498.997,269257.6981 2121498.997,269157.6981 2121672.2022,269257.6981 2121845.4072,269457.6981 2121845.4072,269557.6981 2121672.2022,269457.6981 2121498.997)))",1,576,38600,85700,102300,122900,85700
"MULTIPOLYGON (((270357.6981 2121672.2022,270157.6981 2121672.2022,270057.6981 2121845.4072,270157.6981 2122018.6123,270357.6981 2122018.6123,270457.6981 2121845.4072,270357.6981 2121672.2022)))",1,577,38600,85700,102300,122900,85700
"MULTIPOLYGON (((272457.6981 2121498.997,272257.6981 2121498.997,272157.6981 2121672.2022,272257.6981 2121845.4072,272457.6981 2121845.4072,272557.6981 2121672.2022,272457.6981 2121498.997)))",2,578,86800,157950,182750,210900,157950
"MULTIPOLYGON (((273057.6981 2121498.997,272857.6981 2121498.997,272757.6981 2121672.2022,272857.6981 2121845.4072,273057.6981 2121845.4072,273157.6981 2121672.2022,273057.6981 2121498.997)))",2,579,69200,126000,145750,168000,126000
"MULTIPOLYGON (((273657.6981 2121498.997,273457.6981 2121498.997,273357.6981 2121672.2022,273457.6981 2121845.4072,273657.6981 2121845.4072,273757.6981 2121672.2022,273657.6981 2121498.997)))",5,580,59080,114800,154240,200800,114800
"MULTIPOLYGON (((275157.6981 2121672.2022,274957.6981 2121672.2022,274857.6981 2121845.4072,274957.6981 2122018.6123,275157.6981 2122018.6123,275257.6981 2121845.4072,275157.6981 2121672.2022)))",1,581,66400,132400,156400,188800,132400
"MULTIPOLYGON (((276057.6981 2121498.997,275857.6981 2121498.997,275757.6981 2121672.2022,275857.6981 2121845.4072,276057.6981 2121845.4072,276157.6981 2121672.2022,276057.6981 2121498.997)))",4,582,77775,144675,173950,218600,144675
"MULTIPOLYGON (((276657.6981 2121498.997,276457.6981 2121498.997,276357.6981 2121672.2022,276457.6981 2121845.4072,276657.6981 2121845.4072,276757.6981 2121672.2022,276657.6981 2121498.997)))",3,583,59933.33333,119766.6667,147033.3333,186833.3333,119766.6667
"MULTIPOLYGON (((283857.6981 2121498.997,283657.6981 2121498.997,283557.6981 2121672.2022,283657.6981 2121845.4072,283857.6981 2121845.4072,283957.6981 2121672.2022,283857.6981 2121498.997)))",3,584,65100,120833.3333,140800,183300,120833.3333
"MULTIPOLYGON (((284457.6981 2121498.997,284257.6981 2121498.997,284157.6981 2121672.2022,284257.6981 2121845.4072,284457.6981 2121845.4072,284557.6981 2121672.2022,284457.6981 2121498.997)))",1,585,52600,105300,141100,176500,105300
"MULTIPOLYGON (((285357.6981 2121672.2022,285157.6981 2121672.2022,285057.6981 2121845.4072,285157.6981 2122018.6123,285357.6981 2122018.6123,285457.6981 2121845.4072,285357.6981 2121672.2022)))",2,586,53850,107150,133450,167200,107150
"MULTIPOLYGON (((286557.6981 2121672.2022,286357.6981 2121672.2022,286257.6981 2121845.4072,286357.6981 2122018.6123,286557.6981 2122018.6123,286657.6981 2121845.4072,286557.6981 2121672.2022)))",1,587,56900,116300,128200,224800,116300
"MULTIPOLYGON (((283857.6981 2122191.8174,283657.6981 2122191.8174,283557.6981 2122365.0225,283657.6981 2122538.2276,283857.6981 2122538.2276,283957.6981 2122365.0225,283857.6981 2122191.8174)))",1,588,56600,113700,123100,151700,113700
"MULTIPOLYGON (((276657.6981 2122191.8174,276457.6981 2122191.8174,276357.6981 2122365.0225,276457.6981 2122538.2276,276657.6981 2122538.2276,276757.6981 2122365.0225,276657.6981 2122191.8174)))",1,589,37300,83200,101300,126600,83200
"MULTIPOLYGON (((275157.6981 2122365.0225,274957.6981 2122365.0225,274857.6981 2122538.2276,274957.6981 2122711.4326,275157.6981 2122711.4326,275257.6981 2122538.2276,275157.6981 2122365.0225)))",1,590,43700,93500,113400,138100,93500
"MULTIPOLYGON (((273657.6981 2122191.8174,273457.6981 2122191.8174,273357.6981 2122365.0225,273457.6981 2122538.2276,273657.6981 2122538.2276,273757.6981 2122365.0225,273657.6981 2122191.8174)))",4,591,51175,104875,147250,189975,105025
"MULTIPOLYGON (((272457.6981 2122191.8174,272257.6981 2122191.8174,272157.6981 2122365.0225,272257.6981 2122538.2276,272457.6981 2122538.2276,272557.6981 2122365.0225,272457.6981 2122191.8174)))",3,592,68500,134000,163133.3333,212900,139700
"MULTIPOLYGON (((270957.6981 2122365.0225,270757.6981 2122365.0225,270657.6981 2122538.2276,270757.6981 2122711.4326,270957.6981 2122711.4326,271057.6981 2122538.2276,270957.6981 2122365.0225)))",1,593,38600,85700,102300,122900,85700
"MULTIPOLYGON (((269457.6981 2122191.8174,269257.6981 2122191.8174,269157.6981 2122365.0225,269257.6981 2122538.2276,269457.6981 2122538.2276,269557.6981 2122365.0225,269457.6981 2122191.8174)))",1,594,38600,85700,102300,122900,85700
"MULTIPOLYGON (((268857.6981 2122884.6377,268657.6981 2122884.6377,268557.6981 2123057.8428,268657.6981 2123231.0478,268857.6981 2123231.0478,268957.6981 2123057.8428,268857.6981 2122884.6377)))",2,595,28950,67250,80200,96250,67250
"MULTIPOLYGON (((269457.6981 2122884.6377,269257.6981 2122884.6377,269157.6981 2123057.8428,269257.6981 2123231.0478,269457.6981 2123231.0478,269557.6981 2123057.8428,269457.6981 2122884.6377)))",1,596,38600,85700,102300,122900,85700
"MULTIPOLYGON (((270357.6981 2123057.8428,270157.6981 2123057.8428,270057.6981 2123231.0478,270157.6981 2123404.253,270357.6981 2123404.253,270457.6981 2123231.0478,270357.6981 2123057.8428)))",1,597,38600,85700,102300,122900,85700
"MULTIPOLYGON (((270957.6981 2123057.8428,270757.6981 2123057.8428,270657.6981 2123231.0478,270757.6981 2123404.253,270957.6981 2123404.253,271057.6981 2123231.0478,270957.6981 2123057.8428)))",1,598,38600,85700,102300,122900,85700
"MULTIPOLYGON (((271557.6981 2123057.8428,271357.6981 2123057.8428,271257.6981 2123231.0478,271357.6981 2123404.253,271557.6981 2123404.253,271657.6981 2123231.0478,271557.6981 2123057.8428)))",1,599,38600,85700,102300,122900,85700
"MULTIPOLYGON (((272457.6981 2122884.6377,272257.6981 2122884.6377,272157.6981 2123057.8428,272257.6981 2123231.0478,272457.6981 2123231.0478,272557.6981 2123057.8428,272457.6981 2122884.6377)))",5,600,62120,130320,155680,196800,131960
"MULTIPOLYGON (((273057.6981 2122884.6377,272857.6981 2122884.6377,272757.6981 2123057.8428,272857.6981 2123231.0478,273057.6981 2123231.0478,273157.6981 2123057.8428,273057.6981 2122884.6377)))",3,601,54666.66667,113700,147233.3333,185766.6667,113900
"MULTIPOLYGON (((273957.6981 2123057.8428,273757.6981 2123057.8428,273657.6981 2123231.0478,273757.6981 2123404.253,273957.6981 2123404.253,274057.6981 2123231.0478,273957.6981 2123057.8428)))",3,602,55900,104600,166166.6667,236666.6667,104600
"MULTIPOLYGON (((274557.6981 2123057.8428,274357.6981 2123057.8428,274257.6981 2123231.0478,274357.6981 2123404.253,274557.6981 2123404.253,274657.6981 2123231.0478,274557.6981 2123057.8428)))",2,603,49200,98200,133100,172950,98200
"MULTIPOLYGON (((275157.6981 2123057.8428,274957.6981 2123057.8428,274857.6981 2123231.0478,274957.6981 2123404.253,275157.6981 2123404.253,275257.6981 2123231.0478,275157.6981 2123057.8428)))",2,604,34650,82250,100750,126000,82250
"MULTIPOLYGON (((275757.6981 2123057.8428,275557.6981 2123057.8428,275457.6981 2123231.0478,275557.6981 2123404.253,275757.6981 2123404.253,275857.6981 2123231.0478,275757.6981 2123057.8428)))",2,605,34650,82250,100750,126000,82250
"MULTIPOLYGON (((276657.6981 2122884.6377,276457.6981 2122884.6377,276357.6981 2123057.8428,276457.6981 2123231.0478,276657.6981 2123231.0478,276757.6981 2123057.8428,276657.6981 2122884.6377)))",1,606,37300,83200,101300,126600,83200
"MULTIPOLYGON (((276657.6981 2123923.8682,276457.6981 2123923.8682,276357.6981 2124097.0733,276457.6981 2124270.2784,276657.6981 2124270.2784,276757.6981 2124097.0733,276657.6981 2123923.8682)))",1,607,55700,114100,141600,169600,114100
"MULTIPOLYGON (((275157.6981 2123750.6631,274957.6981 2123750.6631,274857.6981 2123923.8682,274957.6981 2124097.0733,275157.6981 2124097.0733,275257.6981 2123923.8682,275157.6981 2123750.6631)))",5,608,46360,96780,114820,137560,96780
"MULTIPOLYGON (((273957.6981 2123750.6631,273757.6981 2123750.6631,273657.6981 2123923.8682,273757.6981 2124097.0733,273957.6981 2124097.0733,274057.6981 2123923.8682,273957.6981 2123750.6631)))",4,609,51125,100500,140075,187700,100500
"MULTIPOLYGON (((272157.6981 2123750.6631,271957.6981 2123750.6631,271857.6981 2123923.8682,271957.6981 2124097.0733,272157.6981 2124097.0733,272257.6981 2123923.8682,272157.6981 2123750.6631)))",6,610,57150,110133.3333,127150,153200,111416.6667
"MULTIPOLYGON (((270957.6981 2123750.6631,270757.6981 2123750.6631,270657.6981 2123923.8682,270757.6981 2124097.0733,270957.6981 2124097.0733,271057.6981 2123923.8682,270957.6981 2123750.6631)))",3,611,49733.33333,90166.66667,103800,121166.6667,90166.66667
"MULTIPOLYGON (((269457.6981 2123923.8682,269257.6981 2123923.8682,269157.6981 2124097.0733,269257.6981 2124270.2784,269457.6981 2124270.2784,269557.6981 2124097.0733,269457.6981 2123923.8682)))",1,612,38600,85700,102300,122900,85700
"MULTIPOLYGON (((267957.6981 2123750.6631,267757.6981 2123750.6631,267657.6981 2123923.8682,267757.6981 2124097.0733,267957.6981 2124097.0733,268057.6981 2123923.8682,267957.6981 2123750.6631)))",1,613,16400,42800,59600,63300,42800
"MULTIPOLYGON (((267357.6981 2124443.4834,267157.6981 2124443.4834,267057.6981 2124616.6885,267157.6981 2124789.8936,267357.6981 2124789.8936,267457.6981 2124616.6885,267357.6981 2124443.4834)))",1,614,16400,42800,59600,63300,42800
"MULTIPOLYGON (((270357.6981 2124443.4834,270157.6981 2124443.4834,270057.6981 2124616.6885,270157.6981 2124789.8936,270357.6981 2124789.8936,270457.6981 2124616.6885,270357.6981 2124443.4834)))",1,615,38600,85700,102300,122900,85700
"MULTIPOLYGON (((270957.6981 2124443.4834,270757.6981 2124443.4834,270657.6981 2124616.6885,270757.6981 2124789.8936,270957.6981 2124789.8936,271057.6981 2124616.6885,270957.6981 2124443.4834)))",1,616,38600,85700,102300,122900,85700
"MULTIPOLYGON (((272457.6981 2124616.6885,272257.6981 2124616.6885,272157.6981 2124789.8936,272257.6981 2124963.0987,272457.6981 2124963.0987,272557.6981 2124789.8936,272457.6981 2124616.6885)))",3,617,60500,115100,139966.6667,165933.3333,115100
"MULTIPOLYGON (((273057.6981 2124616.6885,272857.6981 2124616.6885,272757.6981 2124789.8936,272857.6981 2124963.0987,273057.6981 2124963.0987,273157.6981 2124789.8936,273057.6981 2124616.6885)))",4,618,61025,114925,158325,199225,117700
"MULTIPOLYGON (((273957.6981 2124443.4834,273757.6981 2124443.4834,273657.6981 2124616.6885,273757.6981 2124789.8936,273957.6981 2124789.8936,274057.6981 2124616.6885,273957.6981 2124443.4834)))",8,619,57462.5,109425,146887.5,191987.5,110812.5
"MULTIPOLYGON (((275157.6981 2124443.4834,274957.6981 2124443.4834,274857.6981 2124616.6885,274957.6981 2124789.8936,275157.6981 2124789.8936,275257.6981 2124616.6885,275157.6981 2124443.4834)))",3,620,66800,128466.6667,152866.6667,182733.3333,128466.6667
"MULTIPOLYGON (((275757.6981 2124443.4834,275557.6981 2124443.4834,275457.6981 2124616.6885,275557.6981 2124789.8936,275757.6981 2124789.8936,275857.6981 2124616.6885,275757.6981 2124443.4834)))",1,621,71800,137800,148400,165400,137800
"MULTIPOLYGON (((276657.6981 2124616.6885,276457.6981 2124616.6885,276357.6981 2124789.8936,276457.6981 2124963.0987,276657.6981 2124963.0987,276757.6981 2124789.8936,276657.6981 2124616.6885)))",5,622,78640,146460,181200,227240,146460
"MULTIPOLYGON (((276657.6981 2125309.5089,276457.6981 2125309.5089,276357.6981 2125482.7139,276457.6981 2125655.919,276657.6981 2125655.919,276757.6981 2125482.7139,276657.6981 2125309.5089)))",2,623,76800,146800,186550,249550,146800
"MULTIPOLYGON (((275157.6981 2125136.3038,274957.6981 2125136.3038,274857.6981 2125309.5089,274957.6981 2125482.7139,275157.6981 2125482.7139,275257.6981 2125309.5089,275157.6981 2125136.3038)))",2,624,67550,134350,174000,211550,134350
"MULTIPOLYGON (((273657.6981 2125309.5089,273457.6981 2125309.5089,273357.6981 2125482.7139,273457.6981 2125655.919,273657.6981 2125655.919,273757.6981 2125482.7139,273657.6981 2125309.5089)))",1,625,59500,113500,149500,186400,113500
"MULTIPOLYGON (((272457.6981 2125309.5089,272257.6981 2125309.5089,272157.6981 2125482.7139,272257.6981 2125655.919,272457.6981 2125655.919,272557.6981 2125482.7139,272457.6981 2125309.5089)))",2,626,53000,103050,128250,154800,103050
"MULTIPOLYGON (((270957.6981 2125136.3038,270757.6981 2125136.3038,270657.6981 2125309.5089,270757.6981 2125482.7139,270957.6981 2125482.7139,271057.6981 2125309.5089,270957.6981 2125136.3038)))",2,627,49900,105400,123250,148600,101450
"MULTIPOLYGON (((266757.6981 2125136.3038,266557.6981 2125136.3038,266457.6981 2125309.5089,266557.6981 2125482.7139,266757.6981 2125482.7139,266857.6981 2125309.5089,266757.6981 2125136.3038)))",1,628,16400,42800,59600,63300,42800
"MULTIPOLYGON (((267357.6981 2125829.1241,267157.6981 2125829.1241,267057.6981 2126002.3291,267157.6981 2126175.5343,267357.6981 2126175.5343,267457.6981 2126002.3291,267357.6981 2125829.1241)))",1,629,16400,42800,59600,63300,42800
"MULTIPOLYGON (((267957.6981 2125829.1241,267757.6981 2125829.1241,267657.6981 2126002.3291,267757.6981 2126175.5343,267957.6981 2126175.5343,268057.6981 2126002.3291,267957.6981 2125829.1241)))",1,630,16400,42800,59600,63300,42800
"MULTIPOLYGON (((270357.6981 2125829.1241,270157.6981 2125829.1241,270057.6981 2126002.3291,270157.6981 2126175.5343,270357.6981 2126175.5343,270457.6981 2126002.3291,270357.6981 2125829.1241)))",1,631,53300,118200,139500,174000,110300
"MULTIPOLYGON (((270957.6981 2125829.1241,270757.6981 2125829.1241,270657.6981 2126002.3291,270757.6981 2126175.5343,270957.6981 2126175.5343,271057.6981 2126002.3291,270957.6981 2125829.1241)))",1,632,53300,118200,139500,174000,110300
"MULTIPOLYGON (((271557.6981 2125829.1241,271357.6981 2125829.1241,271257.6981 2126002.3291,271357.6981 2126175.5343,271557.6981 2126175.5343,271657.6981 2126002.3291,271557.6981 2125829.1241)))",1,633,46500,92600,107000,123200,92600
"MULTIPOLYGON (((272457.6981 2126002.3291,272257.6981 2126002.3291,272157.6981 2126175.5343,272257.6981 2126348.7393,272457.6981 2126348.7393,272557.6981 2126175.5343,272457.6981 2126002.3291)))",1,634,46500,92600,107000,123200,92600
"MULTIPOLYGON (((273057.6981 2126002.3291,272857.6981 2126002.3291,272757.6981 2126175.5343,272857.6981 2126348.7393,273057.6981 2126348.7393,273157.6981 2126175.5343,273057.6981 2126002.3291)))",5,635,49120,101780,140360,183040,101780
"MULTIPOLYGON (((273657.6981 2126002.3291,273457.6981 2126002.3291,273357.6981 2126175.5343,273457.6981 2126348.7393,273657.6981 2126348.7393,273757.6981 2126175.5343,273657.6981 2126002.3291)))",2,636,57450,111850,155550,206200,111850
"MULTIPOLYGON (((274557.6981 2125829.1241,274357.6981 2125829.1241,274257.6981 2126002.3291,274357.6981 2126175.5343,274557.6981 2126175.5343,274657.6981 2126002.3291,274557.6981 2125829.1241)))",2,637,63900,126300,163700,215150,126300
"MULTIPOLYGON (((275157.6981 2125829.1241,274957.6981 2125829.1241,274857.6981 2126002.3291,274957.6981 2126175.5343,275157.6981 2126175.5343,275257.6981 2126002.3291,275157.6981 2125829.1241)))",2,638,58250,122050,170250,217800,122050
"MULTIPOLYGON (((276657.6981 2126002.3291,276457.6981 2126002.3291,276357.6981 2126175.5343,276457.6981 2126348.7393,276657.6981 2126348.7393,276757.6981 2126175.5343,276657.6981 2126002.3291)))",2,639,66550,112750,99250,142600,88200
"MULTIPOLYGON (((275157.6981 2126521.9444,274957.6981 2126521.9444,274857.6981 2126695.1495,274957.6981 2126868.3546,275157.6981 2126868.3546,275257.6981 2126695.1495,275157.6981 2126521.9444)))",2,640,62550,130300,168050,213200,130300
